order_id,order_date,product_name,product_price,quantity,product_category,manufacturer,payment_method,discount_applied,customer_name,customer_gender,customer_city,customer_age,review_score
49678734,2024-01-10,Asus ROG Zephyrus G14,1599.0,1,COMPUTERS,Asus,google_pay,No,Michael Murphy,MALE,Bristol,45,5
00328050,2024-01-10,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,qiwi,No,Miss Tammy Fields,FEMALE,Birmingham,39,3
00963534,2024-01-11,Motorola Edge 40 Pro,699.99,1,PHONES,Motorola,qiwi,No,Shelby Davis,FEMALE,Newcastle,18,5
82823306,2024-01-11,Samsung Galaxy Buds2 Pro,200.09,1,HEADPHONES,Samsung,google_pay,Yes,Taylor Garcia,FEMALE,Liverpool,24,5
06692285,2024-01-11,Bose QuietComfort 45,329.99,1,HEADPHONES,Bose,apple_pay,No,Melissa Chavez,FEMALE,Sheffield,48,4
92702639,2024-01-12,Brother MFC-J4335DW,179.0,1,PRINTERS,Brother,google_pay,No,Christine Estrada,FEMALE,Brighton,37,4
83717086,2024-01-12,Samsung Galaxy A54,390.63,1,PHONES,Samsung,apple_pay,Yes,Patricia Olsen,FEMALE,Liverpool,31,4
30492066,2024-01-12,"Apple iPad Pro 12.9""",1099.0,1,TABLETS,Apple,paypal,No,Chad Hall,MALE,Birmingham,43,5
08412485,2024-01-13,Asus ROG Flow Z13,1699.99,1,TABLETS,Asus,card,No,Tiffany Jones,FEMALE,Liverpool,41,4
91088253,2024-01-14,HP OfficeJet Pro 9015e,229.0,1,PRINTERS,HP,card,No,Katie Lloyd,FEMALE,Birmingham,22,4
69005145,2024-01-14,Apple iPhone SE (2022),429.0,1,PHONES,Apple,paypal,No,Misty Elliott,FEMALE,Kingston upon Hull,20,5
02066219,2024-01-14,Xiaomi 14 Pro,699.0,1,PHONES,Xiaomi,google_pay,No,Kristy Vasquez,FEMALE,Birmingham,35,4
01601039,2024-01-16,HP LaserJet Pro M404dn,229.99,1,PRINTERS,HP,qiwi,No,Jeffery Ryan,MALE,Bristol,26,4
24330602,2024-01-16,Samsung Galaxy S24 Ultra,1199.99,1,PHONES,Samsung,card,No,Dr. Melinda Ferguson,FEMALE,Brighton,37,4
32549355,2024-01-17,Epson EcoTank ET-2850,299.0,1,PRINTERS,Epson,qiwi,No,Jessica Williams,FEMALE,Bristol,37,4
11307167,2024-01-19,Canon imageCLASS MF264dw,189.99,1,PRINTERS,Canon,qiwi,No,Kara Ellis,FEMALE,Coventry,20,4
80990680,2024-01-20,Lexmark MB3442adw,379.0,1,PRINTERS,Lexmark,paypal,No,Shelby Gallegos,FEMALE,Sheffield,24,2
46773111,2024-01-23,Beats Studio Pro,349.0,1,HEADPHONES,Beats,qiwi,No,Andrea Harris,FEMALE,Birmingham,32,5
31308779,2024-01-23,HP OfficeJet Pro 9015e,229.0,1,PRINTERS,HP,card,No,Christopher Scott,MALE,Liverpool,18,4
94939774,2024-01-24,Nothing Phone (2),599.0,1,PHONES,Nothing,qiwi,No,Christine Reeves,FEMALE,Leicester,25,4
34513293,2024-01-24,Xiaomi 14 Pro,699.0,1,PHONES,Xiaomi,google_pay,No,Stacey Long,FEMALE,Bristol,25,4
39535528,2024-01-26,HP OfficeJet Pro 9015e,229.0,1,PRINTERS,HP,card,No,Lauren Crawford,FEMALE,Birmingham,32,4
85396845,2024-01-26,Xiaomi Pad 6,399.99,1,TABLETS,Xiaomi,paypal,No,Megan Zamora,FEMALE,Birmingham,23,4
31867108,2024-01-28,"Apple iMac 24""",1299.0,1,COMPUTERS,Apple,google_pay,No,Miss Katie Taylor,FEMALE,Birmingham,32,4
14570476,2024-01-29,Apple iPad Air,599.0,1,TABLETS,Apple,cash,No,Dana Jones,FEMALE,Coventry,25,3
94938784,2024-01-29,Apple iPhone SE (2022),429.0,1,PHONES,Apple,google_pay,No,Sherry Allen,FEMALE,Sheffield,48,4
08641748,2024-01-30,Xiaomi Pad 6,399.99,2,TABLETS,Xiaomi,google_pay,No,Emily Swanson,FEMALE,Sheffield,30,5
24188128,2024-02-01,Samsung Galaxy A54,449.0,1,PHONES,Samsung,google_pay,No,Austin Hopkins,MALE,Bristol,30,4
03808580,2024-02-02,Shure AONIC 50,299.0,1,HEADPHONES,Shure,card,No,Rachel Evans,FEMALE,Newcastle,18,4
83974373,2024-02-03,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,google_pay,No,Sandra Espinoza,FEMALE,Birmingham,26,5
40056098,2024-02-04,Brother MFC-J4335DW,179.0,1,PRINTERS,Brother,card,No,Megan Huerta,FEMALE,Brighton,30,4
42273653,2024-02-04,Nothing Phone (2),599.0,2,PHONES,Nothing,qiwi,No,Amy Cabrera,FEMALE,Coventry,24,2
93673747,2024-02-06,Nothing Phone (2),599.0,1,PHONES,Nothing,qiwi,No,Allison Patel,FEMALE,Birmingham,59,3
49811896,2024-02-07,Brother MFC-J4335DW,179.0,1,PRINTERS,Brother,qiwi,No,Elizabeth Thompson,FEMALE,Kingston upon Hull,41,4
72364895,2024-02-08,HP Pavilion 15,749.0,1,COMPUTERS,HP,paypal,No,Krystal Lewis,FEMALE,Leicester,41,4
96663226,2024-02-09,Anker Soundcore Life Q35,129.99,1,HEADPHONES,Anker,card,No,Jacqueline Harris,FEMALE,Kingston upon Hull,18,5
95572673,2024-02-10,Epson WorkForce WF-2930,149.0,1,PRINTERS,Epson,card,No,Mandy Rodriguez,FEMALE,Liverpool,35,5
20727611,2024-02-11,Asus ROG Flow Z13,1699.99,1,TABLETS,Asus,apple_pay,No,David Lee,MALE,Coventry,27,5
75826314,2024-02-13,Dell XPS 13,1299.99,2,COMPUTERS,Dell,card,No,Patricia Luna,FEMALE,Bristol,43,4
69221835,2024-02-13,Amazon Fire HD 10,149.99,1,TABLETS,Amazon,google_pay,No,Karen Richardson,FEMALE,Liverpool,32,5
35069065,2024-02-13,Acer Swift 3,608.13,1,COMPUTERS,Acer,card,Yes,Bryan Gilbert,MALE,Birmingham,32,4
34562628,2024-02-13,HP OfficeJet Pro 9015e,229.0,1,PRINTERS,HP,apple_pay,No,Nicole Meyer,FEMALE,Birmingham,18,4
00575669,2024-02-14,HP LaserJet Pro M404dn,229.99,1,PRINTERS,HP,card,No,Allison Thompson,FEMALE,Birmingham,56,5
11528265,2024-02-17,Canon imageCLASS MF264dw,189.99,1,PRINTERS,Canon,google_pay,No,Monica Young,FEMALE,Coventry,27,4
73795940,2024-02-20,Brother HL-L2350DW,149.99,1,PRINTERS,Brother,card,No,Julia Chapman,FEMALE,Brighton,35,4
08802040,2024-02-20,HP LaserJet Pro M404dn,229.99,1,PRINTERS,HP,google_pay,No,Mrs. Claudia Patton,FEMALE,Brighton,22,4
04226949,2024-02-23,Xiaomi 14 Pro,699.0,1,PHONES,Xiaomi,google_pay,No,Kelly Andrews,FEMALE,Liverpool,36,4
54840416,2024-02-23,Apple iPhone 15 Pro,869.13,1,PHONES,Apple,card,Yes,James Wright,MALE,Nottingham,43,4
24751766,2024-02-23,Huawei MatePad Pro,564.63,1,TABLETS,Huawei,paypal,Yes,Casey Davis,FEMALE,Birmingham,35,5
13930332,2024-02-25,Brother MFC-J4335DW,179.0,1,PRINTERS,Brother,qiwi,No,Lisa Lee,FEMALE,Leicester,65,3
47582422,2024-02-26,Canon PIXMA TR8620a,199.99,1,PRINTERS,Canon,google_pay,No,Tamara Sims,FEMALE,Bristol,24,3
91988768,2024-02-26,Huawei MatePad Pro,649.0,2,TABLETS,Huawei,card,No,Haley Bailey,FEMALE,Birmingham,23,5
30725768,2024-02-27,Sennheiser Momentum 4,304.49,1,HEADPHONES,Sennheiser,google_pay,Yes,Dana Mccarthy,FEMALE,Birmingham,25,5
64013947,2024-02-27,Sony Xperia 1 V,1099.0,1,PHONES,Sony,qiwi,No,Jeffrey Jackson PhD,MALE,Sheffield,31,5
42406877,2024-02-27,Brother MFC-J4335DW,179.0,1,PRINTERS,Brother,qiwi,No,Lauren Pham,FEMALE,Coventry,18,4
79585224,2024-02-27,Lenovo ThinkPad X1 Carbon,1499.0,1,COMPUTERS,Lenovo,qiwi,No,Kelly Smith,FEMALE,Liverpool,27,4
32243741,2024-02-29,Xiaomi Pad 6,399.99,1,TABLETS,Xiaomi,google_pay,No,Mrs. Teresa Hines,FEMALE,Nottingham,18,5
83333668,2024-03-01,Brother MFC-J4335DW,179.0,1,PRINTERS,Brother,card,No,Shannon Schneider,FEMALE,Nottingham,49,3
06773991,2024-03-01,Google Pixel 8 Pro,999.0,1,PHONES,Google,google_pay,No,Gail Hughes,FEMALE,Bristol,38,3
48698368,2024-03-02,Apple iPhone 15 Pro,999.0,1,PHONES,Apple,card,No,Michelle Robertson,FEMALE,Brighton,18,2
17432542,2024-03-03,Jabra Elite 7 Pro,199.0,1,HEADPHONES,Jabra,google_pay,No,Kim Krause,FEMALE,Kingston upon Hull,60,5
93910873,2024-03-03,OnePlus 12,799.99,1,PHONES,OnePlus,card,No,Dawn Gutierrez,FEMALE,Sheffield,40,4
90505461,2024-03-03,Apple AirPods Pro (2nd gen),249.0,1,HEADPHONES,Apple,paypal,No,Cameron Miller,MALE,Birmingham,20,5
44874360,2024-03-03,Microsoft Surface Pro 9,999.99,1,TABLETS,Microsoft,google_pay,No,Ann Swanson,FEMALE,Sheffield,31,3
86158381,2024-03-06,Kyocera ECOSYS P2235dw,199.0,1,PRINTERS,Kyocera,apple_pay,No,Ashley Clements,FEMALE,Birmingham,41,4
16742581,2024-03-07,Canon PIXMA TR8620a,199.99,1,PRINTERS,Canon,qiwi,No,Katherine Newman,FEMALE,Newcastle,51,4
50887378,2024-03-08,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,cash,No,Steven Arellano,MALE,Birmingham,18,4
50436088,2024-03-08,Samsung Galaxy Buds2 Pro,229.99,1,HEADPHONES,Samsung,paypal,No,Dr. Mary Shannon,FEMALE,Brighton,26,5
40346076,2024-03-08,HP LaserJet Pro M404dn,229.99,1,PRINTERS,HP,qiwi,No,Joy Watson,FEMALE,Sheffield,30,5
28967859,2024-03-13,Epson WorkForce WF-2930,149.0,1,PRINTERS,Epson,paypal,No,Michael Reynolds,MALE,Leicester,25,5
20340964,2024-03-13,MSI Katana GF66,899.99,1,COMPUTERS,MSI,card,No,Jamie Martin,FEMALE,Nottingham,26,4
17921824,2024-03-15,Xiaomi Pad 6,399.99,1,TABLETS,Xiaomi,google_pay,No,Ashley Underwood,FEMALE,Sheffield,42,5
62262750,2024-03-15,Google Pixel 8 Pro,999.0,1,PHONES,Google,google_pay,No,Cathy Nunez DVM,FEMALE,Birmingham,39,4
08301857,2024-03-16,HP LaserJet Pro M404dn,229.99,1,PRINTERS,HP,google_pay,No,Dawn Elliott,FEMALE,Leicester,46,4
86765237,2024-03-18,Brother HL-L2350DW,130.49,1,PRINTERS,Brother,google_pay,Yes,Tiffany Garcia,FEMALE,Birmingham,55,5
56542813,2024-03-19,Bose QuietComfort 45,329.99,1,HEADPHONES,Bose,google_pay,No,Luis Rogers,MALE,Kingston upon Hull,51,5
70903515,2024-03-19,Logitech G Pro X Wireless,229.0,3,HEADPHONES,Logitech,google_pay,No,Rebecca Pena,FEMALE,Bristol,33,4
92322967,2024-03-20,Canon PIXMA TR8620a,199.99,1,PRINTERS,Canon,paypal,No,Allison Jones,FEMALE,Bristol,36,4
90019210,2024-03-21,Motorola Edge 40 Pro,608.99,1,PHONES,Motorola,paypal,Yes,Nicholas Bond,MALE,Birmingham,41,5
31965149,2024-03-21,Sony Xperia 1 V,1099.0,1,PHONES,Sony,qiwi,No,Katherine Wilson,FEMALE,Sheffield,48,4
35074151,2024-03-22,HP OfficeJet Pro 9015e,229.0,1,PRINTERS,HP,google_pay,No,Mary Reed,FEMALE,Liverpool,24,5
54075276,2024-03-23,Nothing Phone (2),599.0,1,PHONES,Nothing,qiwi,No,Haley Roberts,FEMALE,Sheffield,22,5
22280695,2024-03-23,HP LaserJet Pro M404dn,229.99,1,PRINTERS,HP,qiwi,No,Dawn Ferguson,FEMALE,Sheffield,19,4
08221612,2024-03-23,MSI Katana GF66,899.99,1,COMPUTERS,MSI,google_pay,No,Matthew Delgado,MALE,Sheffield,53,5
88316222,2024-03-24,"Apple iMac 24""",1299.0,1,COMPUTERS,Apple,cash,No,Christina Avila,FEMALE,Liverpool,33,5
32943399,2024-03-25,HP OfficeJet Pro 9015e,229.0,1,PRINTERS,HP,google_pay,No,Cheryl West,FEMALE,Sheffield,53,5
16470415,2024-03-25,Nothing Phone (2),599.0,1,PHONES,Nothing,google_pay,No,Andrew Bush,MALE,Leicester,44,4
89200568,2024-03-25,Beats Studio Pro,349.0,1,HEADPHONES,Beats,google_pay,No,Mary Dillon,FEMALE,Brighton,35,5
48633666,2024-03-26,Apple iPhone 15 Pro,999.0,1,PHONES,Apple,card,No,Cindy Reese,FEMALE,Coventry,26,4
89876619,2024-03-27,HP OfficeJet Pro 9015e,229.0,1,PRINTERS,HP,card,No,Rebecca Townsend,FEMALE,Liverpool,29,5
49047677,2024-03-27,Samsung Galaxy Tab A8,229.99,1,TABLETS,Samsung,google_pay,No,Jeanne Smith,FEMALE,Birmingham,43,5
99770310,2024-03-29,Anker Soundcore Life Q35,129.99,1,HEADPHONES,Anker,qiwi,No,Becky Evans,FEMALE,Birmingham,34,5
87778540,2024-03-30,HP Spectre x360,1199.99,1,COMPUTERS,HP,card,No,Sarah Freeman,FEMALE,Nottingham,43,4
46724571,2024-03-31,"Apple MacBook Pro 14""",1999.99,1,COMPUTERS,Apple,apple_pay,No,Melvin Dodson,MALE,Liverpool,29,4
60365224,2024-04-01,Dell XPS 13,1299.99,1,COMPUTERS,Dell,apple_pay,No,Amy Rivera,FEMALE,Bristol,37,5
98213931,2024-04-01,Kyocera ECOSYS P2235dw,199.0,1,PRINTERS,Kyocera,card,No,Nancy Lee,FEMALE,Birmingham,32,4
99497415,2024-04-02,Dell XPS 13,1299.99,1,COMPUTERS,Dell,paypal,No,Juan Cross,MALE,Bristol,25,4
84212498,2024-04-02,Brother MFC-J4335DW,179.0,1,PRINTERS,Brother,card,No,Jessica Oconnor,FEMALE,Birmingham,23,5
28337676,2024-04-03,Anker Soundcore Life Q35,129.99,1,HEADPHONES,Anker,google_pay,No,Brian Robertson,MALE,Sheffield,55,2
65483862,2024-04-06,Lexmark MB3442adw,379.0,1,PRINTERS,Lexmark,google_pay,No,Erika Hopkins,FEMALE,Bristol,39,3
88320779,2024-04-06,HP Pavilion 15,749.0,1,COMPUTERS,HP,google_pay,No,Vanessa Clements,FEMALE,Brighton,23,5
53202611,2024-04-06,Samsung Galaxy S24 Ultra,1199.99,1,PHONES,Samsung,qiwi,No,Monica Lewis,FEMALE,Sheffield,34,5
61143074,2024-04-07,Lexmark MB3442adw,329.73,1,PRINTERS,Lexmark,paypal,Yes,Rachael Randall,FEMALE,Sheffield,40,4
52180279,2024-04-09,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,paypal,No,Christina Luna,FEMALE,Liverpool,38,3
55039031,2024-04-10,HP LaserJet Pro M404dn,229.99,1,PRINTERS,HP,apple_pay,No,Maurice Johnson,MALE,Nottingham,34,3
67463275,2024-04-12,HP Pavilion 15,749.0,1,COMPUTERS,HP,qiwi,No,Destiny Norris,FEMALE,Birmingham,30,5
36596881,2024-04-14,HP OfficeJet Pro 9015e,229.0,1,PRINTERS,HP,paypal,No,James Johnson,MALE,Liverpool,46,4
03783849,2024-04-15,HP OfficeJet Pro 9015e,229.0,1,PRINTERS,HP,card,No,Julie Mcgee,FEMALE,Bristol,56,5
13173098,2024-04-16,Samsung Galaxy Tab S9,899.99,1,TABLETS,Samsung,google_pay,No,Diana Smith,FEMALE,Nottingham,25,3
31184878,2024-04-16,Epson WorkForce WF-2930,149.0,1,PRINTERS,Epson,card,No,Michael Howell,MALE,Birmingham,33,3
11024637,2024-04-16,OnePlus 12,799.99,1,PHONES,OnePlus,card,No,Sandra Cunningham,FEMALE,Nottingham,21,4
73151074,2024-04-18,Beats Studio Pro,349.0,1,HEADPHONES,Beats,paypal,No,Kimberly Bird,FEMALE,Newcastle,37,4
79093552,2024-04-18,Apple iPhone SE (2022),429.0,1,PHONES,Apple,google_pay,No,Mrs. Annette Ali,FEMALE,Liverpool,22,4
87996401,2024-04-18,Epson WorkForce WF-2930,129.63,1,PRINTERS,Epson,google_pay,Yes,Brian Strickland,MALE,Birmingham,18,4
27674208,2024-04-19,Brother HL-L2350DW,149.99,1,PRINTERS,Brother,qiwi,No,Erik Johnson,MALE,Nottingham,27,5
93719056,2024-04-19,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,google_pay,No,David Walker,MALE,Kingston upon Hull,43,3
67264124,2024-04-20,Lenovo Tab P12 Pro,699.0,1,TABLETS,Lenovo,card,No,Scott Green,MALE,Newcastle,42,4
72561416,2024-04-21,Canon PIXMA TR8620a,199.99,1,PRINTERS,Canon,paypal,No,Tiffany Zavala MD,FEMALE,Bristol,38,3
66374961,2024-04-23,Samsung Galaxy Buds2 Pro,229.99,1,HEADPHONES,Samsung,card,No,Erica Moore,FEMALE,Birmingham,32,5
45396014,2024-04-24,Apple AirPods Pro (2nd gen),249.0,1,HEADPHONES,Apple,paypal,No,Evelyn Matthews,FEMALE,Leicester,34,3
99131081,2024-04-24,Samsung Galaxy Tab A8,229.99,2,TABLETS,Samsung,card,No,Dana Dominguez,FEMALE,Leicester,28,4
84942098,2024-04-26,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,paypal,No,Terri Chase,FEMALE,Liverpool,48,3
52753848,2024-04-26,Sony WH-1000XM5,399.99,1,HEADPHONES,Sony,paypal,No,Philip Taylor,MALE,Coventry,23,4
93909266,2024-04-26,MSI Katana GF66,899.99,1,COMPUTERS,MSI,paypal,No,Brian Barton,MALE,Birmingham,31,4
72271421,2024-04-26,Canon PIXMA TR8620a,199.99,1,PRINTERS,Canon,paypal,No,David Owens,MALE,Liverpool,34,4
88250847,2024-04-26,HP Spectre x360,1199.99,1,COMPUTERS,HP,google_pay,No,Janice White,FEMALE,Birmingham,18,4
16826960,2024-04-27,Sony WH-1000XM5,399.99,1,HEADPHONES,Sony,cash,No,Megan Baker,FEMALE,Leicester,37,3
00958462,2024-04-29,Epson WorkForce WF-2930,149.0,1,PRINTERS,Epson,qiwi,No,Dana Haynes,FEMALE,Nottingham,25,4
99546489,2024-04-29,MSI Katana GF66,899.99,1,COMPUTERS,MSI,google_pay,No,Chad Fletcher,MALE,Liverpool,38,4
57284125,2024-04-30,Apple AirPods Pro (2nd gen),249.0,1,HEADPHONES,Apple,paypal,No,Kayla Lee,FEMALE,Coventry,25,5
31006163,2024-04-30,Dell XPS 13,1299.99,1,COMPUTERS,Dell,card,No,Tara Frank,FEMALE,Liverpool,29,5
15238061,2024-04-30,Asus ROG Flow Z13,1478.99,1,TABLETS,Asus,qiwi,Yes,Angela Avila,FEMALE,Birmingham,26,3
96437858,2024-05-02,Epson EcoTank ET-2850,299.0,1,PRINTERS,Epson,card,No,Anthony Willis,MALE,Kingston upon Hull,18,4
89166079,2024-05-04,Motorola Edge 40 Pro,699.99,1,PHONES,Motorola,cash,No,Julie Young,FEMALE,Liverpool,40,5
78414549,2024-05-04,Bose QuietComfort 45,329.99,1,HEADPHONES,Bose,google_pay,No,Victoria Fitzgerald,FEMALE,Leicester,28,5
94730579,2024-05-05,Beats Studio Pro,349.0,1,HEADPHONES,Beats,google_pay,No,Jacqueline Stone,FEMALE,Birmingham,40,4
71151809,2024-05-06,Brother HL-L2350DW,149.99,1,PRINTERS,Brother,google_pay,No,Daniel Scott,MALE,Birmingham,41,5
88559117,2024-05-06,Apple iPhone SE (2022),429.0,1,PHONES,Apple,paypal,No,Penny Ramos,FEMALE,Bristol,48,4
23542655,2024-05-06,Epson EcoTank ET-2850,299.0,1,PRINTERS,Epson,google_pay,No,Ashley Craig,FEMALE,Newcastle,34,5
86950671,2024-05-07,Apple AirPods Pro (2nd gen),249.0,1,HEADPHONES,Apple,apple_pay,No,Zachary Phillips,MALE,Kingston upon Hull,45,5
26807461,2024-05-08,HP LaserJet Pro M404dn,200.09,1,PRINTERS,HP,card,Yes,Cindy Young,FEMALE,Sheffield,33,5
38827457,2024-05-08,Samsung Galaxy Tab A8,229.99,1,TABLETS,Samsung,card,No,Victor Franklin,MALE,Sheffield,28,2
71256207,2024-05-09,Lexmark MB3442adw,379.0,1,PRINTERS,Lexmark,google_pay,No,Dominique Brown,FEMALE,Leicester,58,4
26385686,2024-05-09,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,apple_pay,No,Mary Wood,FEMALE,Bristol,19,5
01152449,2024-05-10,Sony Xperia 1 V,1099.0,1,PHONES,Sony,google_pay,No,Anita Anderson,FEMALE,Sheffield,37,5
48607025,2024-05-12,Microsoft Surface Pro 9,999.99,1,TABLETS,Microsoft,google_pay,No,Erik Garcia,MALE,Liverpool,35,5
26299464,2024-05-12,Shure AONIC 50,299.0,1,HEADPHONES,Shure,google_pay,No,Elizabeth Johnson,FEMALE,Birmingham,22,5
27706862,2024-05-13,Samsung Galaxy S24 Ultra,1199.99,1,PHONES,Samsung,qiwi,No,Tommy Marshall,MALE,Nottingham,38,5
46758514,2024-05-14,Dell XPS 13,1299.99,1,COMPUTERS,Dell,google_pay,No,Misty Carter,FEMALE,Nottingham,23,5
82040222,2024-05-14,Huawei MatePad Pro,649.0,1,TABLETS,Huawei,qiwi,No,Catherine Harris,FEMALE,Birmingham,28,4
55462396,2024-05-14,Shure AONIC 50,299.0,1,HEADPHONES,Shure,paypal,No,Amy Smith,FEMALE,Bristol,27,4
84966490,2024-05-15,Samsung Galaxy Tab S9,899.99,1,TABLETS,Samsung,google_pay,No,Connie Moore,FEMALE,Newcastle,18,5
73529477,2024-05-15,Sony WH-1000XM5,399.99,1,HEADPHONES,Sony,qiwi,No,Tammy Gray,FEMALE,Bristol,22,3
57872100,2024-05-15,Apple iPad Air,599.0,1,TABLETS,Apple,google_pay,No,Samuel Cortez,MALE,Leicester,30,5
68243111,2024-05-15,Huawei MatePad Pro,649.0,1,TABLETS,Huawei,qiwi,No,Nancy Cox,FEMALE,Leicester,26,3
10727942,2024-05-15,Amazon Fire HD 10,149.99,1,TABLETS,Amazon,card,No,Susan Ibarra,FEMALE,Coventry,22,5
95566320,2024-05-18,Lexmark MB3442adw,379.0,1,PRINTERS,Lexmark,google_pay,No,Jamie Lyons,FEMALE,Nottingham,33,4
17371575,2024-05-18,Acer Swift 3,699.0,1,COMPUTERS,Acer,google_pay,No,Melissa Rocha,FEMALE,Sheffield,54,3
66384151,2024-05-19,Apple iPad Air,599.0,1,TABLETS,Apple,paypal,No,Dennis Thompson,MALE,Liverpool,58,4
46536129,2024-05-21,"Apple iPad Pro 12.9""",1099.0,1,TABLETS,Apple,qiwi,No,Kristi Delacruz,FEMALE,Bristol,32,3
17054614,2024-05-22,Epson EcoTank ET-2850,299.0,1,PRINTERS,Epson,card,No,Monique Munoz,FEMALE,Birmingham,18,4
31061841,2024-05-23,Brother HL-L2350DW,149.99,1,PRINTERS,Brother,paypal,No,Laura Wilson,FEMALE,Coventry,44,2
74189441,2024-05-24,Microsoft Surface Laptop 5,1099.99,2,COMPUTERS,Microsoft,paypal,No,Nicole Jenkins,FEMALE,Liverpool,47,5
26775593,2024-05-24,Apple AirPods Pro (2nd gen),216.63,1,HEADPHONES,Apple,apple_pay,Yes,Colleen Davis,FEMALE,Nottingham,31,3
40413846,2024-05-24,Shure AONIC 50,299.0,1,HEADPHONES,Shure,google_pay,No,Erin Beck,FEMALE,Brighton,36,4
58939963,2024-05-24,Epson WorkForce WF-2930,149.0,1,PRINTERS,Epson,paypal,No,Patricia Pugh,FEMALE,Coventry,35,3
40050546,2024-05-24,HP LaserJet Pro M404dn,229.99,1,PRINTERS,HP,google_pay,No,Beth Peters,FEMALE,Bristol,45,3
29021932,2024-05-26,Samsung Galaxy S24 Ultra,1043.99,1,PHONES,Samsung,card,Yes,Richard Sanchez,MALE,Bristol,47,4
60691347,2024-05-27,Canon PIXMA TR8620a,199.99,1,PRINTERS,Canon,paypal,No,Colleen Hudson,FEMALE,Liverpool,41,3
36493821,2024-05-28,Epson WorkForce WF-2930,149.0,1,PRINTERS,Epson,card,No,Kathleen Phillips,FEMALE,Liverpool,33,4
93088862,2024-05-28,Nothing Phone (2),599.0,1,PHONES,Nothing,qiwi,No,Anthony Martin,MALE,Birmingham,25,3
35058458,2024-05-29,"Apple iMac 24""",1299.0,1,COMPUTERS,Apple,cash,No,Becky Bowen,FEMALE,Bristol,29,3
91596307,2024-06-01,"Apple iPad Pro 12.9""",1099.0,1,TABLETS,Apple,card,No,Crystal Woods,FEMALE,Sheffield,34,3
48705080,2024-06-03,Samsung Galaxy S24 Ultra,1199.99,1,PHONES,Samsung,card,No,Jamie Jones,FEMALE,Liverpool,42,5
51269579,2024-06-03,Brother HL-L2350DW,149.99,1,PRINTERS,Brother,paypal,No,Jacqueline Durham,FEMALE,Birmingham,19,5
88844954,2024-06-03,Samsung Galaxy S24 Ultra,1199.99,1,PHONES,Samsung,google_pay,No,Amber Foster,FEMALE,Nottingham,42,5
82824921,2024-06-04,Canon PIXMA TR8620a,173.99,1,PRINTERS,Canon,paypal,Yes,Miranda Lam,FEMALE,Birmingham,52,4
06738686,2024-06-04,Logitech G Pro X Wireless,229.0,1,HEADPHONES,Logitech,apple_pay,No,Cynthia Henderson,FEMALE,Kingston upon Hull,32,5
15251602,2024-06-06,Canon imageCLASS MF264dw,189.99,1,PRINTERS,Canon,google_pay,No,Jennifer Vance,FEMALE,Sheffield,39,3
