order_id,order_date,product_name,product_price,quantity,product_category,manufacturer,payment_method,discount_applied,customer_name,customer_gender,customer_city,review_score
25968422,2024-01-16,Motorola Edge 40 Pro,699.99,1,PHONES,Motorola,paypal,No,Marc Martinez,MALE,London,3
05656486,2024-01-16,Apple iPhone SE (2022),429.0,1,PHONES,Apple,paypal,No,Ryan Weber,MALE,London,4
50136155,2024-01-16,Apple iPhone SE (2022),429.0,1,PHONES,Apple,paypal,No,Erica Lopez,FEMALE,London,4
99010102,2024-01-17,Asus ROG Zephyrus G14,1599.0,1,COMPUTERS,Asus,google_pay,No,Christy Garcia MD,FEMALE,Bristol,4
49235036,2024-01-19,Xiaomi 14 Pro,699.0,1,PHONES,Xiaomi,google_pay,No,Martha White,FEMALE,London,4
60224323,2024-01-20,Lenovo Tab P12 Pro,699.0,1,TABLETS,Lenovo,google_pay,No,Ryan Martin,MALE,London,4
44421984,2024-01-21,Samsung Galaxy Buds2 Pro,229.99,1,HEADPHONES,Samsung,google_pay,No,Brian Mccarty,MALE,London,3
25031225,2024-01-21,Xiaomi 14 Pro,699.0,1,PHONES,Xiaomi,apple_pay,No,Ashley Carr,FEMALE,Glasgow,5
78974203,2024-01-23,Epson WorkForce WF-2930,149.0,1,PRINTERS,Epson,google_pay,No,Edward Mckinney,MALE,London,5
07686962,2024-01-24,"Apple iMac 24""",1299.0,1,COMPUTERS,Apple,apple_pay,No,Mary Reed,FEMALE,London,2
14711329,2024-01-25,Brother MFC-J4335DW,179.0,1,PRINTERS,Brother,paypal,No,Tina Dudley,FEMALE,London,5
80083528,2024-01-26,Samsung Galaxy Tab A8,229.99,1,TABLETS,Samsung,apple_pay,No,Miranda Miller,FEMALE,Bristol,3
95676555,2024-01-26,Apple iPad Air,599.0,2,TABLETS,Apple,qiwi,No,Keith Escobar,MALE,Aberdeen,3
32412758,2024-01-27,Shure AONIC 50,299.0,1,HEADPHONES,Shure,google_pay,No,Veronica Ryan,FEMALE,Manchester,5
23931350,2024-01-27,"Apple iPad Pro 12.9""",1099.0,1,TABLETS,Apple,card,No,Scott Murphy,MALE,Leeds,4
87569674,2024-01-27,Samsung Galaxy A54,449.0,1,PHONES,Samsung,card,No,Tiffany Hayes,FEMALE,London,5
51027346,2024-01-28,Nothing Phone (2),599.0,1,PHONES,Nothing,paypal,No,John Lopez,MALE,London,5
47093010,2024-01-29,Motorola Edge 40 Pro,699.99,1,PHONES,Motorola,paypal,No,Gabrielle Thomas,FEMALE,London,4
76735905,2024-01-29,Xiaomi Pad 6,399.99,1,TABLETS,Xiaomi,paypal,No,Stephen Wilson,MALE,Brighton,4
66316046,2024-01-31,Logitech G Pro X Wireless,201.52,1,HEADPHONES,Logitech,google_pay,Yes,Elizabeth Ryan,FEMALE,Bristol,5
79875479,2024-01-31,HP Pavilion 15,749.0,1,COMPUTERS,HP,google_pay,No,Joseph Norton,MALE,Bristol,4
73181873,2024-01-31,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,google_pay,No,Rachel Moore,FEMALE,Aberdeen,4
10670477,2024-02-02,Apple iPhone SE (2022),429.0,1,PHONES,Apple,google_pay,No,Allen Bailey,MALE,London,4
08579782,2024-02-02,Kyocera ECOSYS P2235dw,199.0,1,PRINTERS,Kyocera,apple_pay,No,Anthony Osborne,MALE,London,3
08611925,2024-02-02,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,google_pay,No,Nicole Cline,FEMALE,Bristol,4
61222250,2024-02-04,Sennheiser Momentum 4,349.99,1,HEADPHONES,Sennheiser,google_pay,No,Joshua Rogers,MALE,London,4
43523733,2024-02-05,Shure AONIC 50,299.0,1,HEADPHONES,Shure,card,No,Tommy Kirk,MALE,Manchester,5
12978014,2024-02-05,Acer Swift 3,699.0,1,COMPUTERS,Acer,card,No,Caroline Compton,FEMALE,Manchester,4
88693767,2024-02-05,Sennheiser Momentum 4,349.99,1,HEADPHONES,Sennheiser,paypal,No,Patricia Bush,FEMALE,London,5
69454356,2024-02-06,Motorola Edge 40 Pro,615.99,1,PHONES,Motorola,card,Yes,Allison Lee,FEMALE,Bristol,4
24436953,2024-02-06,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,qiwi,No,James Vasquez,MALE,Manchester,2
94413281,2024-02-08,HP OfficeJet Pro 9015e,229.0,1,PRINTERS,HP,google_pay,No,Chad Gardner,MALE,Glasgow,5
30784857,2024-02-08,HP Spectre x360,1199.99,1,COMPUTERS,HP,apple_pay,No,Michael Byrd,MALE,London,5
61339293,2024-02-09,Samsung Galaxy A54,449.0,1,PHONES,Samsung,paypal,No,Matthew Dalton,MALE,Glasgow,3
71872520,2024-02-09,Kyocera ECOSYS P2235dw,199.0,2,PRINTERS,Kyocera,card,No,Felicia Carrillo,FEMALE,London,4
24875677,2024-02-09,Sony WH-1000XM5,399.99,1,HEADPHONES,Sony,paypal,No,Katelyn Patel,FEMALE,London,5
93286985,2024-02-10,Apple iPhone SE (2022),429.0,1,PHONES,Apple,card,No,Joshua Torres,MALE,London,3
62766074,2024-02-12,Lenovo Tab P12 Pro,699.0,1,TABLETS,Lenovo,paypal,No,Theresa Hammond,FEMALE,London,4
40476322,2024-02-14,Jabra Elite 7 Pro,199.0,1,HEADPHONES,Jabra,qiwi,No,Evan Simmons,MALE,Glasgow,4
45856754,2024-02-14,HP Pavilion 15,749.0,1,COMPUTERS,HP,paypal,No,Brian Ramos,MALE,Glasgow,5
86685375,2024-02-15,Xiaomi 14 Pro,699.0,1,PHONES,Xiaomi,apple_pay,No,Christopher Hill,MALE,Glasgow,4
85660670,2024-02-16,Logitech G Pro X Wireless,229.0,1,HEADPHONES,Logitech,paypal,No,Stephen Johnson,MALE,Plymouth,4
38412769,2024-02-17,Sennheiser Momentum 4,307.99,1,HEADPHONES,Sennheiser,qiwi,Yes,Tracy Watson,FEMALE,London,3
34540763,2024-02-17,Huawei MatePad Pro,649.0,1,TABLETS,Huawei,paypal,No,John Dean,MALE,London,4
29938377,2024-02-17,Dell XPS 13,1299.99,1,COMPUTERS,Dell,qiwi,No,Samantha Williams,FEMALE,Glasgow,4
64596174,2024-02-17,Asus ROG Flow Z13,1699.99,1,TABLETS,Asus,card,No,Robert Martin,MALE,London,3
59195344,2024-02-17,Samsung Galaxy Tab S9,791.99,1,TABLETS,Samsung,paypal,Yes,Paul Flores,MALE,London,5
87005448,2024-02-18,Xiaomi 14 Pro,699.0,1,PHONES,Xiaomi,card,No,Derek Luna,MALE,London,4
27426388,2024-02-18,Lenovo Tab P12 Pro,699.0,1,TABLETS,Lenovo,qiwi,No,John Fernandez,MALE,Brighton,2
49832983,2024-02-19,Epson WorkForce WF-2930,149.0,1,PRINTERS,Epson,qiwi,No,Blake Gonzales,MALE,London,4
94835595,2024-02-19,Amazon Fire HD 10,149.99,1,TABLETS,Amazon,google_pay,No,Scott Wilson,MALE,Leeds,5
69247507,2024-02-21,"Apple MacBook Pro 14""",1999.99,1,COMPUTERS,Apple,qiwi,No,David Wong,MALE,London,3
34760574,2024-02-21,Sony WH-1000XM5,399.99,1,HEADPHONES,Sony,google_pay,No,Alice Rosales,FEMALE,Manchester,4
83231346,2024-02-22,Apple iPhone 15 Pro,999.0,1,PHONES,Apple,apple_pay,No,Cynthia Miller,FEMALE,London,3
42055525,2024-02-22,HP OfficeJet Pro 9015e,229.0,1,PRINTERS,HP,cash,No,Jesus Castillo,MALE,Leeds,4
82233747,2024-02-22,Asus ROG Zephyrus G14,1599.0,1,COMPUTERS,Asus,qiwi,No,Michael Escobar,MALE,Leeds,3
49706604,2024-02-23,Anker Soundcore Life Q35,129.99,1,HEADPHONES,Anker,google_pay,No,Jason Moss,MALE,Leeds,3
92373358,2024-02-24,Lenovo Tab P12 Pro,699.0,1,TABLETS,Lenovo,apple_pay,No,Christopher Davis,MALE,London,4
64832975,2024-02-24,Apple AirPods Pro (2nd gen),249.0,1,HEADPHONES,Apple,paypal,No,Lauren Bell,FEMALE,London,4
76509414,2024-02-24,Canon imageCLASS MF264dw,189.99,1,PRINTERS,Canon,qiwi,No,Sherri Henderson,FEMALE,London,3
41278819,2024-02-25,Kyocera ECOSYS P2235dw,175.12,1,PRINTERS,Kyocera,apple_pay,Yes,Dr. Christopher Norris,MALE,London,4
19677682,2024-02-25,Motorola Edge 40 Pro,699.99,1,PHONES,Motorola,google_pay,No,Jason Peters,MALE,Kingston upon Hull,5
45790867,2024-02-25,Canon PIXMA TR8620a,199.99,1,PRINTERS,Canon,google_pay,No,Nicholas Hoffman,MALE,Glasgow,5
83087196,2024-02-27,Google Pixel 8 Pro,999.0,1,PHONES,Google,google_pay,No,Autumn Rivera,FEMALE,London,4
31517362,2024-02-28,Asus ROG Flow Z13,1699.99,1,TABLETS,Asus,card,No,Pam Moon,FEMALE,London,4
33673059,2024-02-29,Samsung Galaxy Buds2 Pro,229.99,1,HEADPHONES,Samsung,paypal,No,Mr. Justin Spencer MD,MALE,London,4
52647789,2024-03-01,Kyocera ECOSYS P2235dw,199.0,1,PRINTERS,Kyocera,card,No,Judith Jones,FEMALE,London,4
33978659,2024-03-01,Sony Xperia 1 V,1099.0,1,PHONES,Sony,google_pay,No,Travis Clark,MALE,London,5
79972192,2024-03-01,HP LaserJet Pro M404dn,229.99,1,PRINTERS,HP,paypal,No,Elizabeth Hood,FEMALE,Bristol,4
81474776,2024-03-02,Samsung Galaxy S24 Ultra,1199.99,1,PHONES,Samsung,paypal,No,Debra Mosley,FEMALE,London,4
13805814,2024-03-02,Google Pixel 8 Pro,999.0,1,PHONES,Google,qiwi,No,Paul Shannon MD,MALE,London,4
22907134,2024-03-02,Lenovo ThinkPad X1 Carbon,1499.0,1,COMPUTERS,Lenovo,card,No,Gregory Bruce,MALE,Manchester,3
91191236,2024-03-02,HP OfficeJet Pro 9015e,229.0,1,PRINTERS,HP,paypal,No,Brittany Watson,FEMALE,London,4
20558413,2024-03-03,Huawei MatePad Pro,649.0,1,TABLETS,Huawei,qiwi,No,Donald Flowers,MALE,London,5
73282112,2024-03-03,Dell XPS 13,1299.99,1,COMPUTERS,Dell,google_pay,No,Jacob Mendoza,MALE,Bristol,4
33657929,2024-03-03,Nothing Phone (2),599.0,1,PHONES,Nothing,qiwi,No,Theresa Clarke,FEMALE,Leeds,4
95337982,2024-03-03,HP Spectre x360,1199.99,1,COMPUTERS,HP,paypal,No,Jeffrey Pierce,MALE,Bristol,3
60206671,2024-03-04,Canon imageCLASS MF264dw,189.99,1,PRINTERS,Canon,google_pay,No,Corey Reyes,MALE,London,4
11813897,2024-03-04,Brother MFC-J4335DW,179.0,1,PRINTERS,Brother,apple_pay,No,Timothy Reed,MALE,Bristol,4
60394514,2024-03-04,HP LaserJet Pro M404dn,229.99,1,PRINTERS,HP,cash,No,Michael Luna,MALE,London,4
11890966,2024-03-05,Bose QuietComfort 45,329.99,1,HEADPHONES,Bose,qiwi,No,Samuel Wagner,MALE,Glasgow,4
07745430,2024-03-06,Canon imageCLASS MF264dw,167.19,1,PRINTERS,Canon,google_pay,Yes,Stephanie Castillo,FEMALE,Kingston upon Hull,5
95837291,2024-03-06,Shure AONIC 50,299.0,1,HEADPHONES,Shure,paypal,No,Aaron Cunningham,MALE,Leeds,5
12137510,2024-03-06,Samsung Galaxy Buds2 Pro,229.99,1,HEADPHONES,Samsung,apple_pay,No,Norman Pineda,MALE,Aberdeen,4
00707787,2024-03-06,Lenovo ThinkPad X1 Carbon,1499.0,1,COMPUTERS,Lenovo,qiwi,No,Kathleen Cox,FEMALE,Manchester,4
39459299,2024-03-06,Lenovo Tab P12 Pro,699.0,1,TABLETS,Lenovo,cash,No,Sarah Holland,FEMALE,Bristol,4
37287337,2024-03-06,Samsung Galaxy Buds2 Pro,229.99,1,HEADPHONES,Samsung,paypal,No,Mary Savage,FEMALE,London,4
66786986,2024-03-07,"Apple iMac 24""",1299.0,1,COMPUTERS,Apple,paypal,No,Nicole Stark,FEMALE,Glasgow,3
67377541,2024-03-08,Brother HL-L2350DW,149.99,1,PRINTERS,Brother,cash,No,Julia Powers,FEMALE,London,5
75740481,2024-03-08,Apple AirPods Pro (2nd gen),249.0,1,HEADPHONES,Apple,google_pay,No,Joshua Woods,MALE,London,5
78847286,2024-03-08,Beats Studio Pro,349.0,1,HEADPHONES,Beats,google_pay,No,Rachel Turner,FEMALE,Manchester,4
08203915,2024-03-09,Epson WorkForce WF-2930,149.0,2,PRINTERS,Epson,apple_pay,No,Danny Espinoza,MALE,London,5
49258998,2024-03-09,Huawei MatePad Pro,649.0,1,TABLETS,Huawei,card,No,Joe Mayer,MALE,London,4
73217183,2024-03-09,Apple iPhone SE (2022),429.0,1,PHONES,Apple,google_pay,No,Mr. Mark Solomon,MALE,London,4
94336337,2024-03-09,Asus ROG Flow Z13,1699.99,1,TABLETS,Asus,google_pay,No,Rita Gilmore,FEMALE,London,5
03755808,2024-03-10,Apple iPhone 15 Pro,999.0,1,PHONES,Apple,qiwi,No,Mr. Robert Morgan III,MALE,London,3
99499037,2024-03-10,Shure AONIC 50,299.0,1,HEADPHONES,Shure,google_pay,No,Calvin Bell,MALE,London,3
93410601,2024-03-10,Apple AirPods Pro (2nd gen),249.0,1,HEADPHONES,Apple,google_pay,No,Amanda Cervantes,FEMALE,London,3
77151629,2024-03-10,Sony WH-1000XM5,399.99,1,HEADPHONES,Sony,paypal,No,Cody Jarvis,MALE,London,5
11436843,2024-03-10,HP LaserJet Pro M404dn,229.99,1,PRINTERS,HP,google_pay,No,Christopher Alvarado,MALE,London,5
16056077,2024-03-10,Google Pixel 8 Pro,999.0,1,PHONES,Google,card,No,Jesse King,MALE,Leeds,5
73169925,2024-03-10,Samsung Galaxy S24 Ultra,1199.99,2,PHONES,Samsung,qiwi,No,Cassandra Crawford,FEMALE,Leeds,2
02510576,2024-03-11,Apple iPhone SE (2022),429.0,1,PHONES,Apple,qiwi,No,Antonio Hernandez,MALE,London,4
13225193,2024-03-11,Samsung Galaxy A54,449.0,1,PHONES,Samsung,card,No,Julia Johnson,FEMALE,Glasgow,4
75697211,2024-03-12,Lexmark MB3442adw,379.0,1,PRINTERS,Lexmark,card,No,Chris Hernandez,MALE,Bristol,4
81907236,2024-03-13,HP Spectre x360,1199.99,1,COMPUTERS,HP,paypal,No,Joseph Morrison,MALE,Stoke-on-Trent,3
32985382,2024-03-13,Huawei MatePad Pro,649.0,1,TABLETS,Huawei,apple_pay,No,Stephen Smith,MALE,Glasgow,5
45285318,2024-03-13,Apple iPhone SE (2022),429.0,1,PHONES,Apple,qiwi,No,Gary Forbes,MALE,London,5
63034523,2024-03-13,Sennheiser Momentum 4,349.99,1,HEADPHONES,Sennheiser,paypal,No,Timothy Kelley,MALE,Manchester,3
83912375,2024-03-13,Nothing Phone (2),599.0,1,PHONES,Nothing,apple_pay,No,Brian Parker,MALE,London,4
96820216,2024-03-14,Brother MFC-J4335DW,179.0,1,PRINTERS,Brother,paypal,No,Gary Smith,MALE,Stoke-on-Trent,3
29042050,2024-03-14,Asus ROG Zephyrus G14,1599.0,1,COMPUTERS,Asus,paypal,No,Crystal Mitchell,FEMALE,Manchester,4
60819161,2024-03-14,"Apple iMac 24""",1299.0,1,COMPUTERS,Apple,qiwi,No,Raymond Bennett,MALE,Stoke-on-Trent,4
69464119,2024-03-14,Kyocera ECOSYS P2235dw,199.0,1,PRINTERS,Kyocera,card,No,Timothy Reynolds,MALE,London,4
17510578,2024-03-14,Samsung Galaxy S24 Ultra,1199.99,1,PHONES,Samsung,google_pay,No,Tommy Stuart,MALE,Bristol,5
45578595,2024-03-15,OnePlus 12,799.99,1,PHONES,OnePlus,google_pay,No,Emily Rodgers,FEMALE,Glasgow,2
83544071,2024-03-16,Nothing Phone (2),599.0,1,PHONES,Nothing,card,No,Jenna Shaw,FEMALE,Bristol,5
12285389,2024-03-16,"Apple iPad Pro 12.9""",1099.0,1,TABLETS,Apple,card,No,David Harrison,MALE,London,5
94171334,2024-03-16,Samsung Galaxy Tab S9,899.99,1,TABLETS,Samsung,google_pay,No,Colleen Bryant,FEMALE,London,5
36375103,2024-03-17,Samsung Galaxy Tab S9,899.99,1,TABLETS,Samsung,card,No,Timothy Jones,MALE,London,3
89726464,2024-03-17,Brother HL-L2350DW,149.99,1,PRINTERS,Brother,qiwi,No,Robert Martinez,MALE,London,5
09495432,2024-03-17,Apple iPhone 15 Pro,999.0,1,PHONES,Apple,google_pay,No,Rachael Barron DDS,FEMALE,London,3
28280200,2024-03-17,Beats Studio Pro,349.0,1,HEADPHONES,Beats,google_pay,No,Emma Hall,FEMALE,Leeds,5
60843241,2024-03-18,Acer Swift 3,699.0,1,COMPUTERS,Acer,qiwi,No,John Peters,MALE,Glasgow,4
32749472,2024-03-18,Sennheiser Momentum 4,307.99,1,HEADPHONES,Sennheiser,apple_pay,Yes,Regina Clark,FEMALE,Bristol,5
20510176,2024-03-18,HP Pavilion 15,749.0,1,COMPUTERS,HP,paypal,No,Shirley Hughes,FEMALE,Manchester,3
25768992,2024-03-19,Apple iPhone SE (2022),429.0,1,PHONES,Apple,google_pay,No,Jessica Weber,FEMALE,London,5
12234264,2024-03-20,Huawei MatePad Pro,571.12,1,TABLETS,Huawei,card,Yes,Ryan Barnes,MALE,London,4
88023724,2024-03-21,Sony Xperia 1 V,1099.0,1,PHONES,Sony,paypal,No,Susan Howard,FEMALE,Plymouth,4
41598818,2024-03-21,Samsung Galaxy A54,449.0,1,PHONES,Samsung,apple_pay,No,Henry Edwards,MALE,Glasgow,3
41937815,2024-03-21,Samsung Galaxy Buds2 Pro,229.99,2,HEADPHONES,Samsung,qiwi,No,David Castro,MALE,Leeds,3
48673686,2024-03-21,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,apple_pay,No,Jeffery Mullins,MALE,Glasgow,4
52824272,2024-03-21,Sony Xperia 1 V,1099.0,1,PHONES,Sony,qiwi,No,Juan Blake,MALE,London,3
59577416,2024-03-21,Apple iPhone 15 Pro,999.0,1,PHONES,Apple,paypal,No,Aaron Martin,MALE,Leeds,5
61026278,2024-03-21,Brother MFC-J4335DW,179.0,1,PRINTERS,Brother,qiwi,No,Dwayne Key,MALE,Bristol,4
24870535,2024-03-21,Sennheiser Momentum 4,349.99,1,HEADPHONES,Sennheiser,cash,No,Drew Barnes,MALE,London,4
20828363,2024-03-23,Apple iPhone 15 Pro,999.0,1,PHONES,Apple,card,No,Christopher Savage,MALE,Leeds,3
10835920,2024-03-23,Xiaomi Pad 6,399.99,1,TABLETS,Xiaomi,apple_pay,No,Amanda Rowe,FEMALE,London,3
87734522,2024-03-23,Xiaomi 14 Pro,699.0,1,PHONES,Xiaomi,apple_pay,No,Robert Norton,MALE,Aberdeen,4
31193450,2024-03-23,Nothing Phone (2),599.0,1,PHONES,Nothing,card,No,Justin Santiago,MALE,London,5
53381767,2024-03-23,Lenovo ThinkPad X1 Carbon,1499.0,2,COMPUTERS,Lenovo,qiwi,No,Kaylee Walker,FEMALE,London,5
18949483,2024-03-23,"Apple iMac 24""",1299.0,1,COMPUTERS,Apple,paypal,No,Roberta Campbell,FEMALE,Aberdeen,3
97159469,2024-03-25,Google Pixel 8 Pro,999.0,1,PHONES,Google,google_pay,No,Tara Stevens,FEMALE,Manchester,3
71658667,2024-03-26,Samsung Galaxy S24 Ultra,1199.99,1,PHONES,Samsung,google_pay,No,Eric Smith,MALE,Manchester,4
11314158,2024-03-26,Apple AirPods Pro (2nd gen),249.0,1,HEADPHONES,Apple,google_pay,No,Karen Walters,FEMALE,London,4
64848501,2024-03-26,Brother MFC-J4335DW,179.0,1,PRINTERS,Brother,paypal,No,David Luna,MALE,Manchester,3
97487531,2024-03-26,Motorola Edge 40 Pro,699.99,1,PHONES,Motorola,google_pay,No,Karen Brown,FEMALE,London,5
35040910,2024-03-27,Amazon Fire HD 10,149.99,1,TABLETS,Amazon,card,No,Dr. Brian Ingram,MALE,London,4
81057474,2024-03-27,Amazon Fire HD 10,131.99,1,TABLETS,Amazon,paypal,Yes,Rodney Byrd,MALE,Leeds,3
28070382,2024-03-28,Samsung Galaxy S24 Ultra,1199.99,1,PHONES,Samsung,qiwi,No,Abigail Wilkinson,FEMALE,London,3
06921903,2024-03-29,Logitech G Pro X Wireless,229.0,1,HEADPHONES,Logitech,card,No,Susan Patrick,FEMALE,Bristol,3
61868588,2024-03-29,Lexmark MB3442adw,333.52,1,PRINTERS,Lexmark,google_pay,Yes,John Woods,MALE,Leeds,4
71285931,2024-03-29,Sennheiser Momentum 4,349.99,1,HEADPHONES,Sennheiser,qiwi,No,Andrea Graham,FEMALE,London,4
50421015,2024-03-29,Samsung Galaxy Tab A8,202.39,1,TABLETS,Samsung,qiwi,Yes,Jessica Burgess,FEMALE,London,5
71284309,2024-03-29,Epson WorkForce WF-2930,149.0,1,PRINTERS,Epson,paypal,No,Michele Carroll,FEMALE,London,5
80555520,2024-03-31,Samsung Galaxy A54,395.12,1,PHONES,Samsung,card,Yes,Adam Ramos,MALE,London,3
78481619,2024-03-31,Samsung Galaxy Buds2 Pro,229.99,1,HEADPHONES,Samsung,paypal,No,Thomas Johnson,MALE,London,5
72372180,2024-03-31,OnePlus 12,799.99,1,PHONES,OnePlus,qiwi,No,Beth Bishop,FEMALE,London,4
88468648,2024-03-31,Google Pixel 8 Pro,999.0,2,PHONES,Google,paypal,No,Patricia Lozano,FEMALE,London,5
05094035,2024-04-01,Acer Swift 3,699.0,1,COMPUTERS,Acer,qiwi,No,Joshua Riley,MALE,London,4
17762342,2024-04-01,HP Spectre x360,1055.99,1,COMPUTERS,HP,google_pay,Yes,Jesse Bruce,MALE,London,3
34717646,2024-04-01,Kyocera ECOSYS P2235dw,199.0,1,PRINTERS,Kyocera,qiwi,No,Timothy Smith,MALE,London,4
49927825,2024-04-01,Acer Swift 3,699.0,1,COMPUTERS,Acer,google_pay,No,Amanda Ferguson,FEMALE,London,4
59981725,2024-04-01,Asus ROG Zephyrus G14,1599.0,1,COMPUTERS,Asus,google_pay,No,Elizabeth Allen,FEMALE,Bristol,5
63150957,2024-04-01,Sony WH-1000XM5,399.99,2,HEADPHONES,Sony,apple_pay,No,Edwin Hill,MALE,Leeds,4
86457835,2024-04-03,Samsung Galaxy Buds2 Pro,202.39,1,HEADPHONES,Samsung,card,Yes,Felicia Rivera,FEMALE,London,5
05938179,2024-04-04,Xiaomi 14 Pro,699.0,1,PHONES,Xiaomi,qiwi,No,Mr. Phillip Hernandez,MALE,Manchester,4
21680946,2024-04-04,Asus ROG Zephyrus G14,1599.0,1,COMPUTERS,Asus,cash,No,Eileen Andrews,FEMALE,London,4
61326774,2024-04-05,Apple iPhone 15 Pro,999.0,1,PHONES,Apple,card,No,Jacqueline Oneal,FEMALE,London,5
24549387,2024-04-05,HP Pavilion 15,749.0,1,COMPUTERS,HP,qiwi,No,Kenneth Pineda,MALE,Manchester,4
36036561,2024-04-08,Jabra Elite 7 Pro,199.0,1,HEADPHONES,Jabra,google_pay,No,Marissa Cole,FEMALE,London,4
49639568,2024-04-08,Lenovo Tab P12 Pro,615.12,1,TABLETS,Lenovo,cash,Yes,Rebecca Floyd,FEMALE,London,5
11717362,2024-04-08,Samsung Galaxy S24 Ultra,1199.99,1,PHONES,Samsung,google_pay,No,Carolyn Davila,FEMALE,London,4
90695841,2024-04-11,Google Pixel 8 Pro,999.0,1,PHONES,Google,google_pay,No,Ryan Jackson,MALE,Kingston upon Hull,5
71668505,2024-04-12,Samsung Galaxy Tab S9,899.99,1,TABLETS,Samsung,paypal,No,Megan Guerrero,FEMALE,London,5
53855756,2024-04-12,Lenovo ThinkPad X1 Carbon,1499.0,1,COMPUTERS,Lenovo,card,No,Rachel Patterson,FEMALE,London,3
59235019,2024-04-12,HP OfficeJet Pro 9015e,229.0,1,PRINTERS,HP,paypal,No,Christopher Ramirez,MALE,London,4
