order_id,order_date,product_name,product_price,quantity,product_category,manufacturer,payment_method,discount_applied,customer_name,customer_gender,customer_city,review_score
40139678,2024-02-02,Acer Swift 3,699.0,1,COMPUTERS,Acer,qiwi,No,Howard Smith,MALE,London,4
89258101,2024-02-02,Apple AirPods Pro (2nd gen),249.0,1,HEADPHONES,Apple,google_pay,No,John Moyer,MALE,London,5
39145499,2024-02-02,Epson EcoTank ET-2850,299.0,1,PRINTERS,Epson,paypal,No,Jared Hodge,MALE,Edinburgh,5
56858754,2024-02-02,HP Spectre x360,1199.99,1,COMPUTERS,HP,apple_pay,No,Lance Cole,MALE,Edinburgh,4
42174004,2024-02-02,Samsung Galaxy A54,449.0,1,PHONES,Samsung,apple_pay,No,Todd Bell,MALE,London,3
29291656,2024-02-02,Apple iPad Air,599.0,1,TABLETS,Apple,paypal,No,Christina Harper,FEMALE,Leeds,3
65707043,2024-02-02,Huawei MatePad Pro,577.61,1,TABLETS,Huawei,google_pay,Yes,Theresa Webster,FEMALE,Edinburgh,4
11131878,2024-02-03,Apple AirPods Pro (2nd gen),221.61,1,HEADPHONES,Apple,card,Yes,Michael Lee,MALE,London,2
51990282,2024-02-03,Google Pixel 8 Pro,999.0,1,PHONES,Google,qiwi,No,Jeffrey Bryant,MALE,Birmingham,4
28123323,2024-02-04,MSI Katana GF66,899.99,1,COMPUTERS,MSI,card,No,Michael Cook,MALE,London,4
90052217,2024-02-04,Epson EcoTank ET-2850,299.0,1,PRINTERS,Epson,google_pay,No,Adam Harrison,MALE,Leeds,3
99173401,2024-02-05,Epson EcoTank ET-2850,299.0,1,PRINTERS,Epson,paypal,No,Robert Navarro,MALE,London,4
61368293,2024-02-05,"Apple iMac 24""",1299.0,2,COMPUTERS,Apple,qiwi,No,Stephanie Ashley,FEMALE,Sheffield,4
00040440,2024-02-06,HP Spectre x360,1199.99,1,COMPUTERS,HP,paypal,No,April Williams,FEMALE,London,4
13844363,2024-02-06,"Apple MacBook Pro 14""",1999.99,1,COMPUTERS,Apple,apple_pay,No,Victoria Lindsey,FEMALE,Cardiff,4
79494250,2024-02-06,Brother HL-L2350DW,133.49,1,PRINTERS,Brother,google_pay,Yes,Dana Mcbride,FEMALE,Birmingham,3
31648455,2024-02-06,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,card,No,Robert Adams PhD,MALE,Birmingham,5
91884367,2024-02-06,Samsung Galaxy S24 Ultra,1199.99,1,PHONES,Samsung,card,No,Sean Molina,MALE,Edinburgh,5
71228075,2024-02-07,Nothing Phone (2),599.0,1,PHONES,Nothing,cash,No,Dustin Mills,MALE,Leeds,4
76848780,2024-02-07,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,google_pay,No,Douglas Collier,MALE,London,4
53188229,2024-02-07,Samsung Galaxy S24 Ultra,1199.99,1,PHONES,Samsung,google_pay,No,Jeff Quinn,MALE,Edinburgh,5
51260491,2024-02-07,Microsoft Surface Pro 9,999.99,1,TABLETS,Microsoft,google_pay,No,Andrew Long,MALE,Reading,5
12715442,2024-02-08,Sony Xperia 1 V,1099.0,1,PHONES,Sony,paypal,No,Megan Cruz,FEMALE,Edinburgh,4
24896290,2024-02-08,Microsoft Surface Laptop 5,1099.99,2,COMPUTERS,Microsoft,google_pay,No,Michelle Garcia,FEMALE,London,4
42834496,2024-02-09,HP Spectre x360,1199.99,1,COMPUTERS,HP,paypal,No,Dr. David Lozano,MALE,London,4
98128693,2024-02-10,Epson WorkForce WF-2930,149.0,1,PRINTERS,Epson,google_pay,No,Sabrina Nguyen,FEMALE,Birmingham,4
34014622,2024-02-10,Asus ROG Flow Z13,1699.99,1,TABLETS,Asus,google_pay,No,Sandra Romero,FEMALE,London,5
04171836,2024-02-10,Samsung Galaxy A54,449.0,1,PHONES,Samsung,card,No,Seth Turner,MALE,Sheffield,5
88889245,2024-02-11,Asus ROG Zephyrus G14,1599.0,2,COMPUTERS,Asus,qiwi,No,Henry Woodard,MALE,Edinburgh,3
31233033,2024-02-12,Huawei MatePad Pro,649.0,1,TABLETS,Huawei,qiwi,No,Richard Patel,MALE,London,4
45097591,2024-02-12,Jabra Elite 7 Pro,199.0,1,HEADPHONES,Jabra,cash,No,Sandra Watson,FEMALE,London,3
63752915,2024-02-12,Dell XPS 13,1156.99,1,COMPUTERS,Dell,paypal,Yes,David Bush,MALE,London,3
63207361,2024-02-13,Anker Soundcore Life Q35,129.99,1,HEADPHONES,Anker,apple_pay,No,Joseph Johnson,MALE,Birmingham,4
87285901,2024-02-13,"Apple iMac 24""",1299.0,1,COMPUTERS,Apple,apple_pay,No,David Fleming,MALE,Leeds,5
64011066,2024-02-13,Lenovo Tab P12 Pro,699.0,1,TABLETS,Lenovo,cash,No,Caitlin Pollard,FEMALE,Sheffield,5
25165890,2024-02-13,"Apple iPad Pro 12.9""",1099.0,1,TABLETS,Apple,card,No,Julie Cook,FEMALE,Birmingham,3
98386857,2024-02-13,Xiaomi 14 Pro,699.0,1,PHONES,Xiaomi,google_pay,No,Jodi Vasquez,FEMALE,London,4
18170832,2024-02-14,Google Pixel 8 Pro,999.0,1,PHONES,Google,paypal,No,John Hensley,MALE,London,5
91046253,2024-02-14,Nothing Phone (2),599.0,1,PHONES,Nothing,google_pay,No,Timothy Ramos,MALE,London,4
38737527,2024-02-14,Bose QuietComfort 45,329.99,1,HEADPHONES,Bose,google_pay,No,Jordan Ellis,MALE,Birmingham,4
90328923,2024-02-15,Samsung Galaxy S24 Ultra,1199.99,1,PHONES,Samsung,google_pay,No,Donald Collins,MALE,London,4
27627785,2024-02-16,Google Pixel 8 Pro,999.0,1,PHONES,Google,google_pay,No,Mrs. Dawn Estes,FEMALE,London,4
77197917,2024-02-16,Shure AONIC 50,299.0,1,HEADPHONES,Shure,google_pay,No,Amy Mendez,FEMALE,London,4
45498602,2024-02-16,Apple iPhone SE (2022),429.0,1,PHONES,Apple,qiwi,No,Javier King,MALE,Birmingham,4
98379866,2024-02-17,Jabra Elite 7 Pro,199.0,2,HEADPHONES,Jabra,paypal,No,Miguel Parker,MALE,Leeds,4
10565407,2024-02-17,Samsung Galaxy Tab S9,899.99,1,TABLETS,Samsung,card,No,Stephanie Holloway,FEMALE,London,5
80237143,2024-02-17,Asus ROG Flow Z13,1512.99,1,TABLETS,Asus,google_pay,Yes,Nicole Thompson DDS,FEMALE,London,4
66392453,2024-02-18,HP OfficeJet Pro 9015e,229.0,1,PRINTERS,HP,google_pay,No,Mary Hernandez,FEMALE,London,4
84903341,2024-02-18,Xiaomi 14 Pro,699.0,1,PHONES,Xiaomi,card,No,Lauren Gaines,FEMALE,London,4
94619980,2024-02-19,Amazon Fire HD 10,149.99,1,TABLETS,Amazon,google_pay,No,Susan Meyer,FEMALE,London,5
94541878,2024-02-19,Samsung Galaxy A54,449.0,1,PHONES,Samsung,card,No,David Allen,MALE,Leeds,4
95516387,2024-02-19,Brother HL-L2350DW,149.99,1,PRINTERS,Brother,google_pay,No,Rachel Rose,FEMALE,Cardiff,4
15868343,2024-02-19,Google Pixel 8 Pro,999.0,1,PHONES,Google,paypal,No,Paul Bradley,MALE,Birmingham,3
21837357,2024-02-19,Epson EcoTank ET-2850,299.0,1,PRINTERS,Epson,google_pay,No,Kristine Conley,FEMALE,Kingston upon Hull,5
68038793,2024-02-19,Apple iPhone 15 Pro,999.0,1,PHONES,Apple,google_pay,No,Alicia White,FEMALE,Leeds,4
75736767,2024-02-20,Samsung Galaxy S24 Ultra,1199.99,1,PHONES,Samsung,qiwi,No,Michael Clark,MALE,Cardiff,5
90208799,2024-02-20,Asus ROG Zephyrus G14,1599.0,1,COMPUTERS,Asus,apple_pay,No,Richard Williams,MALE,London,5
79686433,2024-02-20,Sony WH-1000XM5,355.99,1,HEADPHONES,Sony,card,Yes,Jennifer Murphy,FEMALE,Leeds,4
15521422,2024-02-20,Epson EcoTank ET-2850,299.0,1,PRINTERS,Epson,cash,No,Elizabeth Taylor,FEMALE,Edinburgh,5
55796613,2024-02-21,Logitech G Pro X Wireless,229.0,1,HEADPHONES,Logitech,card,No,Yolanda Roberts,FEMALE,London,5
29778751,2024-02-21,"Apple iPad Pro 12.9""",1099.0,1,TABLETS,Apple,google_pay,No,Elizabeth Roman,FEMALE,London,4
66934592,2024-02-21,"Apple iMac 24""",1299.0,1,COMPUTERS,Apple,qiwi,No,Christopher Steele,MALE,London,5
61748767,2024-02-22,Epson WorkForce WF-2930,149.0,1,PRINTERS,Epson,qiwi,No,Chad Wolfe,MALE,Plymouth,5
41685877,2024-02-22,Acer Swift 3,699.0,1,COMPUTERS,Acer,paypal,No,Jennifer Moore,FEMALE,Birmingham,4
20750053,2024-02-22,Lenovo Tab P12 Pro,699.0,1,TABLETS,Lenovo,cash,No,Paul Gonzalez,MALE,Birmingham,4
30311107,2024-02-23,Epson WorkForce WF-2930,149.0,1,PRINTERS,Epson,card,No,Taylor Baker,MALE,London,4
61924499,2024-02-23,Apple iPhone SE (2022),429.0,1,PHONES,Apple,qiwi,No,Melanie Hart,FEMALE,London,4
22179821,2024-02-24,HP LaserJet Pro M404dn,229.99,1,PRINTERS,HP,google_pay,No,Carrie Lynch,FEMALE,London,5
36075980,2024-02-24,Samsung Galaxy Buds2 Pro,229.99,1,HEADPHONES,Samsung,paypal,No,Johnny Ortiz,MALE,London,4
72718186,2024-02-25,Asus ROG Flow Z13,1699.99,1,TABLETS,Asus,apple_pay,No,Gary Thomas,MALE,Birmingham,4
01762624,2024-02-26,"Apple MacBook Pro 14""",1999.99,1,COMPUTERS,Apple,google_pay,No,Barbara Williams,FEMALE,London,4
17332101,2024-02-26,Epson WorkForce WF-2930,149.0,1,PRINTERS,Epson,cash,No,Carolyn Flowers,FEMALE,London,5
89848685,2024-02-26,Microsoft Surface Pro 9,999.99,1,TABLETS,Microsoft,card,No,Angela Miller,FEMALE,Leeds,5
74048090,2024-02-26,Sennheiser Momentum 4,349.99,2,HEADPHONES,Sennheiser,card,No,Colin Bennett,MALE,Reading,3
58501771,2024-02-27,Shure AONIC 50,299.0,1,HEADPHONES,Shure,card,No,Toni Lee,FEMALE,London,5
11787006,2024-02-27,Asus ROG Flow Z13,1699.99,1,TABLETS,Asus,paypal,No,Angela Short,FEMALE,Birmingham,3
11513193,2024-02-27,Acer Swift 3,699.0,1,COMPUTERS,Acer,qiwi,No,Lisa Duncan,FEMALE,London,4
89386392,2024-02-27,Microsoft Surface Pro 9,889.99,1,TABLETS,Microsoft,google_pay,Yes,Kayla Carson,FEMALE,London,4
96665459,2024-02-27,Amazon Fire HD 10,149.99,1,TABLETS,Amazon,card,No,Christina Swanson,FEMALE,London,3
40915821,2024-02-27,OnePlus 12,799.99,1,PHONES,OnePlus,card,No,Jeffrey Wells,MALE,Birmingham,4
88408156,2024-02-27,Apple iPhone 15 Pro,999.0,1,PHONES,Apple,google_pay,No,Mariah Jones DVM,FEMALE,London,5
80820413,2024-02-29,Kyocera ECOSYS P2235dw,199.0,1,PRINTERS,Kyocera,google_pay,No,Michael Hughes,MALE,Birmingham,3
86554954,2024-02-29,Apple iPhone SE (2022),429.0,1,PHONES,Apple,qiwi,No,Brandi Hebert,FEMALE,Birmingham,4
32846843,2024-03-01,Amazon Fire HD 10,149.99,1,TABLETS,Amazon,paypal,No,Linda Jensen,FEMALE,Leeds,3
43955565,2024-03-01,Apple AirPods Pro (2nd gen),249.0,1,HEADPHONES,Apple,paypal,No,Steve Schaefer,MALE,London,5
00493130,2024-03-01,Sony Xperia 1 V,1099.0,1,PHONES,Sony,card,No,Christina Rodriguez,FEMALE,London,4
51316204,2024-03-01,Microsoft Surface Pro 9,999.99,1,TABLETS,Microsoft,apple_pay,No,Jennifer Miller,FEMALE,Leeds,4
73806066,2024-03-01,Anker Soundcore Life Q35,115.69,1,HEADPHONES,Anker,apple_pay,Yes,James Hernandez,MALE,Leeds,5
22219435,2024-03-01,Google Pixel 8 Pro,889.11,1,PHONES,Google,card,Yes,Brandon Harris,MALE,London,3
55422673,2024-03-02,HP Spectre x360,1199.99,2,COMPUTERS,HP,qiwi,No,Mariah Wells,FEMALE,Birmingham,4
74727803,2024-03-03,Sony Xperia 1 V,1099.0,1,PHONES,Sony,paypal,No,Ricky Mccarthy,MALE,Birmingham,4
28792826,2024-03-03,MSI Katana GF66,899.99,1,COMPUTERS,MSI,paypal,No,Jenny Decker,FEMALE,Birmingham,3
67979103,2024-03-03,Shure AONIC 50,299.0,1,HEADPHONES,Shure,cash,No,Ronald Travis,MALE,Leeds,4
66970170,2024-03-04,Amazon Fire HD 10,149.99,1,TABLETS,Amazon,qiwi,No,Frank Harris,MALE,Leeds,5
89673409,2024-03-05,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,apple_pay,No,Gregory Myers,MALE,London,2
33591506,2024-03-07,Epson WorkForce WF-2930,149.0,1,PRINTERS,Epson,qiwi,No,Todd Santiago,MALE,London,5
29224463,2024-03-08,Epson WorkForce WF-2930,149.0,1,PRINTERS,Epson,google_pay,No,Theresa Cantu,FEMALE,London,5
93894654,2024-03-08,Samsung Galaxy Tab A8,229.99,2,TABLETS,Samsung,paypal,No,Roy Patterson,MALE,London,5
09016101,2024-03-11,Samsung Galaxy A54,449.0,1,PHONES,Samsung,qiwi,No,Amanda Rogers,FEMALE,Sheffield,4
62620468,2024-03-12,"Apple MacBook Pro 14""",1999.99,1,COMPUTERS,Apple,cash,No,Michael Bates,MALE,London,5
68697822,2024-03-12,Sony WH-1000XM5,399.99,1,HEADPHONES,Sony,qiwi,No,Rachel Mccullough,FEMALE,London,3
69422058,2024-03-12,Microsoft Surface Pro 9,999.99,1,TABLETS,Microsoft,google_pay,No,Darius Rhodes,MALE,London,4
95525839,2024-03-13,Lexmark MB3442adw,379.0,1,PRINTERS,Lexmark,apple_pay,No,Craig Johnson,MALE,London,4
36758371,2024-03-13,Samsung Galaxy Tab A8,229.99,1,TABLETS,Samsung,card,No,Matthew Maldonado,MALE,London,4
29770939,2024-03-15,Apple iPhone SE (2022),429.0,1,PHONES,Apple,card,No,Mark Taylor,MALE,Birmingham,5
30111868,2024-03-15,Asus ROG Zephyrus G14,1599.0,1,COMPUTERS,Asus,paypal,No,Mr. Thomas Scott,MALE,Birmingham,4
76561153,2024-03-16,OnePlus 12,799.99,1,PHONES,OnePlus,card,No,Melissa Robinson,FEMALE,Cardiff,4
27868386,2024-03-17,Amazon Fire HD 10,149.99,1,TABLETS,Amazon,qiwi,No,Troy Sutton,MALE,Edinburgh,4
72101025,2024-03-18,Motorola Edge 40 Pro,699.99,1,PHONES,Motorola,google_pay,No,Brenda Duke,FEMALE,London,5
64846460,2024-03-20,Motorola Edge 40 Pro,699.99,1,PHONES,Motorola,card,No,Cynthia Saunders,FEMALE,Cardiff,4
81303434,2024-03-22,Lenovo ThinkPad X1 Carbon,1499.0,1,COMPUTERS,Lenovo,qiwi,No,Patricia Hansen,FEMALE,Leeds,4
72670842,2024-03-22,Apple iPhone 15 Pro,999.0,1,PHONES,Apple,apple_pay,No,Rebecca Robinson,FEMALE,London,4
12484331,2024-03-23,Apple iPhone 15 Pro,999.0,1,PHONES,Apple,google_pay,No,Glenn Gonzalez,MALE,Birmingham,5
23318595,2024-03-23,Google Pixel 8 Pro,999.0,1,PHONES,Google,paypal,No,Tony Copeland,MALE,Birmingham,4
47457560,2024-03-24,Lexmark MB3442adw,379.0,1,PRINTERS,Lexmark,google_pay,No,Gabriel Brock,MALE,Reading,3
98206346,2024-03-24,Bose QuietComfort 45,329.99,1,HEADPHONES,Bose,card,No,Jessica Mcguire,FEMALE,Sheffield,5
04827740,2024-03-25,Sony Xperia 1 V,1099.0,1,PHONES,Sony,paypal,No,John Scott,MALE,London,4
06655822,2024-03-26,Google Pixel 8 Pro,999.0,1,PHONES,Google,card,No,Shane Soto,MALE,Sheffield,3
91552440,2024-03-28,Nothing Phone (2),599.0,1,PHONES,Nothing,google_pay,No,Christina Johnson,FEMALE,Birmingham,5
11067320,2024-03-29,Google Pixel 8 Pro,999.0,1,PHONES,Google,card,No,Lauren Arellano,FEMALE,Leeds,5
23319295,2024-03-29,OnePlus 12,799.99,1,PHONES,OnePlus,qiwi,No,William Yang,MALE,London,4
71375816,2024-04-01,Asus ROG Zephyrus G14,1599.0,1,COMPUTERS,Asus,qiwi,No,Maria Williams,FEMALE,Sheffield,5
38417535,2024-04-01,Sony Xperia 1 V,1099.0,1,PHONES,Sony,apple_pay,No,Dominique Hall,FEMALE,London,4
34789636,2024-04-02,Lexmark MB3442adw,379.0,1,PRINTERS,Lexmark,card,No,Tracy Lewis,FEMALE,Leeds,5
22314987,2024-04-03,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,apple_pay,No,Robert Maldonado,MALE,Kingston upon Hull,3
08026811,2024-04-03,HP Pavilion 15,749.0,1,COMPUTERS,HP,card,No,Savannah Castillo,FEMALE,London,3
51278007,2024-04-03,Xiaomi 14 Pro,622.11,1,PHONES,Xiaomi,google_pay,Yes,Scott Wiley,MALE,London,5
95634166,2024-04-03,Canon imageCLASS MF264dw,189.99,1,PRINTERS,Canon,google_pay,No,Cynthia Harris,FEMALE,Leeds,4
32321463,2024-04-05,HP LaserJet Pro M404dn,229.99,1,PRINTERS,HP,qiwi,No,Kimberly Rivera,FEMALE,London,4
93746564,2024-04-06,Amazon Fire HD 10,149.99,1,TABLETS,Amazon,google_pay,No,David Ortega,MALE,Stoke-on-Trent,4
31820837,2024-04-07,Brother MFC-J4335DW,179.0,1,PRINTERS,Brother,card,No,Mrs. Chelsea Hernandez MD,FEMALE,Edinburgh,4
15558053,2024-04-07,Motorola Edge 40 Pro,699.99,1,PHONES,Motorola,paypal,No,Craig Miller,MALE,London,2
54865976,2024-04-07,Huawei MatePad Pro,649.0,1,TABLETS,Huawei,google_pay,No,Stephen Humphrey,MALE,London,4
27495346,2024-04-07,Brother HL-L2350DW,149.99,1,PRINTERS,Brother,paypal,No,Amy Vasquez,FEMALE,Sheffield,3
20066628,2024-04-08,Apple iPhone 15 Pro,999.0,1,PHONES,Apple,card,No,Jacob Merritt,MALE,London,5
71139951,2024-04-08,Samsung Galaxy Tab A8,229.99,1,TABLETS,Samsung,qiwi,No,James Ayala,MALE,Edinburgh,4
83646645,2024-04-09,Samsung Galaxy A54,449.0,1,PHONES,Samsung,google_pay,No,Tanya Wong,FEMALE,Stoke-on-Trent,3
99668600,2024-04-11,HP OfficeJet Pro 9015e,229.0,1,PRINTERS,HP,google_pay,No,William Cox,MALE,Edinburgh,4
14630866,2024-04-11,HP Spectre x360,1199.99,2,COMPUTERS,HP,google_pay,No,Rachel Alexander,FEMALE,Cardiff,3
96139479,2024-04-12,Lexmark MB3442adw,379.0,1,PRINTERS,Lexmark,qiwi,No,Ashley Brooks,FEMALE,Stoke-on-Trent,5
45249426,2024-04-12,Xiaomi 14 Pro,699.0,1,PHONES,Xiaomi,google_pay,No,Kylie Taylor,FEMALE,London,5
06774493,2024-04-13,"Apple MacBook Pro 14""",1999.99,1,COMPUTERS,Apple,card,No,Kyle Bennett,MALE,Leeds,4
90682889,2024-04-13,Motorola Edge 40 Pro,699.99,1,PHONES,Motorola,qiwi,No,Sarah Wells,FEMALE,Birmingham,4
11165170,2024-04-15,Nothing Phone (2),599.0,1,PHONES,Nothing,paypal,No,Thomas Henry,MALE,London,4
73806950,2024-04-16,HP Pavilion 15,749.0,1,COMPUTERS,HP,qiwi,No,Zachary Cook,MALE,Edinburgh,4
47661233,2024-04-16,Epson EcoTank ET-2850,299.0,1,PRINTERS,Epson,card,No,Scott Duncan,MALE,Edinburgh,4
47285767,2024-04-16,MSI Katana GF66,899.99,1,COMPUTERS,MSI,qiwi,No,Elizabeth Barnes,FEMALE,London,3
05468423,2024-04-17,Microsoft Surface Pro 9,999.99,1,TABLETS,Microsoft,qiwi,No,Christine Pope,FEMALE,London,5
88909479,2024-04-18,Sony WH-1000XM5,399.99,1,HEADPHONES,Sony,google_pay,No,Brandi Woods,FEMALE,London,4
35773658,2024-04-18,Microsoft Surface Pro 9,999.99,1,TABLETS,Microsoft,qiwi,No,Mr. Curtis Massey,MALE,London,4
15741318,2024-04-20,Microsoft Surface Pro 9,999.99,1,TABLETS,Microsoft,paypal,No,Morgan Wright,FEMALE,London,3
85279117,2024-04-21,Sony Xperia 1 V,1099.0,1,PHONES,Sony,paypal,No,Victor Finley,MALE,Leeds,5
37164874,2024-04-21,Lexmark MB3442adw,379.0,1,PRINTERS,Lexmark,paypal,No,Candice Terry,FEMALE,Birmingham,4
52240706,2024-04-22,Apple AirPods Pro (2nd gen),249.0,1,HEADPHONES,Apple,card,No,William Hamilton,MALE,Edinburgh,5
35585855,2024-04-22,MSI Katana GF66,899.99,1,COMPUTERS,MSI,qiwi,No,Natalie Vasquez,FEMALE,Birmingham,5
