order_id,order_date,product_name,product_price,quantity,product_category,manufacturer,payment_method,discount_applied,customer_name,customer_gender,customer_city,review_score
06953980,2024-01-17,Apple AirPods Pro (2nd gen),249.0,1,HEADPHONES,Apple,google_pay,No,Douglas Barker,MALE,Manchester,4
90420030,2024-01-18,Huawei MatePad Pro,649.0,1,TABLETS,Huawei,qiwi,No,Jeremy Ellis,MALE,Manchester,5
01913477,2024-01-18,Apple iPad Air,599.0,1,TABLETS,Apple,cash,No,Debra Webster,FEMALE,Sheffield,3
40825953,2024-01-19,Motorola Edge 40 Pro,699.99,1,PHONES,Motorola,google_pay,No,Elizabeth Butler,FEMALE,Manchester,5
47311572,2024-01-20,Samsung Galaxy S24 Ultra,1199.99,1,PHONES,Samsung,google_pay,No,Molly Morales,FEMALE,Sheffield,5
77517142,2024-01-20,Apple iPhone SE (2022),429.0,1,PHONES,Apple,apple_pay,No,Brianna Calhoun,FEMALE,Manchester,5
61198036,2024-01-21,Acer Swift 3,699.0,1,COMPUTERS,Acer,card,No,Robert Guerra,MALE,Leicester,4
76066375,2024-01-21,"Apple iMac 24""",1299.0,1,COMPUTERS,Apple,qiwi,No,Sarah Morgan,FEMALE,Manchester,3
52482946,2024-01-21,Logitech G Pro X Wireless,229.0,1,HEADPHONES,Logitech,google_pay,No,Austin Dillon,MALE,Brighton,4
79498531,2024-01-21,Motorola Edge 40 Pro,699.99,1,PHONES,Motorola,card,No,Wendy Thompson,FEMALE,Manchester,5
57029344,2024-01-22,"Apple iPad Pro 12.9""",1033.06,1,TABLETS,Apple,google_pay,Yes,Thomas Smith,MALE,Leicester,4
57961217,2024-01-22,HP LaserJet Pro M404dn,229.99,1,PRINTERS,HP,google_pay,No,Dr. Brian Jones PhD,MALE,Kingston upon Hull,5
61417762,2024-01-24,Epson WorkForce WF-2930,140.06,2,PRINTERS,Epson,google_pay,Yes,Nathan Clark,MALE,Liverpool,4
53428264,2024-01-26,Lenovo ThinkPad X1 Carbon,1499.0,1,COMPUTERS,Lenovo,card,No,Tracy Navarro,FEMALE,Southampton,4
77862594,2024-01-27,"Apple iMac 24""",1299.0,1,COMPUTERS,Apple,cash,No,Seth Ingram,MALE,Sheffield,4
02103457,2024-01-27,Lenovo ThinkPad X1 Carbon,1499.0,1,COMPUTERS,Lenovo,card,No,Jeremy Donovan,MALE,Manchester,5
61840102,2024-01-27,MSI Katana GF66,899.99,1,COMPUTERS,MSI,card,No,Patrick Shaffer,MALE,Kingston upon Hull,3
05501564,2024-01-28,Acer Swift 3,699.0,1,COMPUTERS,Acer,google_pay,No,Robert Hernandez,MALE,Manchester,5
61234130,2024-01-28,Anker Soundcore Life Q35,129.99,1,HEADPHONES,Anker,qiwi,No,John Gonzales Jr.,MALE,Manchester,5
04071822,2024-01-29,Motorola Edge 40 Pro,699.99,1,PHONES,Motorola,qiwi,No,Kylie Cooke,FEMALE,Aberdeen,5
07061738,2024-01-29,Huawei MatePad Pro,649.0,1,TABLETS,Huawei,google_pay,No,Jeffrey Hall,MALE,Leicester,4
83833014,2024-01-30,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,qiwi,No,Shannon Mccoy,FEMALE,Kingston upon Hull,4
72117934,2024-02-01,Lexmark MB3442adw,379.0,1,PRINTERS,Lexmark,google_pay,No,Amy Rivera,FEMALE,Nottingham,5
33205021,2024-02-01,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,paypal,No,Michael Ramirez,MALE,Liverpool,4
36918263,2024-02-02,MSI Katana GF66,899.99,1,COMPUTERS,MSI,qiwi,No,Cynthia Cain,FEMALE,Brighton,3
19616360,2024-02-03,Google Pixel 8 Pro,999.0,1,PHONES,Google,card,No,Alyssa Nichols,FEMALE,Manchester,4
26583679,2024-02-04,HP Spectre x360,1199.99,1,COMPUTERS,HP,card,No,Darren Lewis,MALE,Sheffield,4
83997402,2024-02-04,Apple iPhone 15 Pro,999.0,1,PHONES,Apple,paypal,No,Jason Young,MALE,Aberdeen,4
69977404,2024-02-05,Acer Swift 3,699.0,1,COMPUTERS,Acer,apple_pay,No,Robert Chapman,MALE,Nottingham,3
86605045,2024-02-05,HP Pavilion 15,749.0,1,COMPUTERS,HP,google_pay,No,Catherine Walton,FEMALE,Stoke-on-Trent,3
42384458,2024-02-05,MSI Katana GF66,899.99,1,COMPUTERS,MSI,google_pay,No,John Ritter,MALE,Leicester,5
53929624,2024-02-06,Acer Swift 3,699.0,1,COMPUTERS,Acer,qiwi,No,Stephanie Russell,FEMALE,Liverpool,4
57006796,2024-02-07,"Apple MacBook Pro 14""",1999.99,1,COMPUTERS,Apple,card,No,Jeffrey Bolton,MALE,Nottingham,5
57544151,2024-02-07,Acer Swift 3,699.0,1,COMPUTERS,Acer,cash,No,Mercedes Johnson,FEMALE,Sheffield,3
47658172,2024-02-07,"Apple iMac 24""",1299.0,1,COMPUTERS,Apple,qiwi,No,Joseph Harvey,MALE,Leicester,5
30024588,2024-02-07,Kyocera ECOSYS P2235dw,199.0,1,PRINTERS,Kyocera,paypal,No,Eric Thompson,MALE,Sheffield,3
00680615,2024-02-07,Sony Xperia 1 V,1099.0,1,PHONES,Sony,paypal,No,Jared Miranda,MALE,Leicester,3
77727381,2024-02-08,Apple iPhone 15 Pro,999.0,1,PHONES,Apple,card,No,Joseph Young,MALE,Kingston upon Hull,4
63893755,2024-02-09,Canon PIXMA TR8620a,199.99,1,PRINTERS,Canon,card,No,Jon Hawkins,MALE,Manchester,3
49403268,2024-02-10,Brother HL-L2350DW,149.99,1,PRINTERS,Brother,paypal,No,Carl Randolph,MALE,Sheffield,4
59585626,2024-02-10,Lenovo ThinkPad X1 Carbon,1499.0,1,COMPUTERS,Lenovo,paypal,No,Michael Perry,MALE,Leicester,4
21286629,2024-02-10,HP Pavilion 15,749.0,1,COMPUTERS,HP,qiwi,No,Shawn Smith,MALE,Sheffield,5
19515564,2024-02-13,HP Pavilion 15,749.0,1,COMPUTERS,HP,paypal,No,Anthony Stokes,MALE,Liverpool,4
86445528,2024-02-14,Apple AirPods Pro (2nd gen),249.0,1,HEADPHONES,Apple,cash,No,Richard Walters,MALE,Leicester,4
83489785,2024-02-14,Asus ROG Flow Z13,1597.99,1,TABLETS,Asus,google_pay,Yes,Jacob Schroeder,MALE,Manchester,4
63810172,2024-02-15,Lenovo Tab P12 Pro,657.06,1,TABLETS,Lenovo,qiwi,Yes,Kenneth Reed,MALE,Leicester,3
38300042,2024-02-15,HP LaserJet Pro M404dn,229.99,1,PRINTERS,HP,paypal,No,Dr. Timothy Garcia,MALE,Manchester,3
75302795,2024-02-16,Samsung Galaxy Tab S9,845.99,1,TABLETS,Samsung,card,Yes,Joshua Anderson,MALE,Manchester,3
87626858,2024-02-16,Samsung Galaxy Tab A8,229.99,1,TABLETS,Samsung,apple_pay,No,Julia Lewis,FEMALE,Stoke-on-Trent,4
39888181,2024-02-17,Anker Soundcore Life Q35,129.99,1,HEADPHONES,Anker,paypal,No,John Hall,MALE,Brighton,5
60790361,2024-02-17,Lexmark MB3442adw,379.0,1,PRINTERS,Lexmark,qiwi,No,Stephen Mosley,MALE,Liverpool,4
42592105,2024-02-18,Apple iPhone 15 Pro,999.0,1,PHONES,Apple,paypal,No,William Costa,MALE,Sheffield,3
79160117,2024-02-18,Brother MFC-J4335DW,179.0,1,PRINTERS,Brother,google_pay,No,Kevin Mcdaniel,MALE,Liverpool,5
36687596,2024-02-18,Canon PIXMA TR8620a,199.99,1,PRINTERS,Canon,google_pay,No,Danny Bowen,MALE,Liverpool,5
09477360,2024-02-19,Apple iPad Air,599.0,1,TABLETS,Apple,card,No,Cory Sullivan,MALE,Sheffield,3
64586359,2024-02-20,Motorola Edge 40 Pro,699.99,1,PHONES,Motorola,card,No,Andrew Gordon,MALE,Manchester,5
81771981,2024-02-20,Google Pixel 8 Pro,939.06,1,PHONES,Google,card,Yes,Jordan Park,FEMALE,Manchester,3
15449757,2024-02-20,Samsung Galaxy A54,449.0,1,PHONES,Samsung,google_pay,No,Paul Sanchez,MALE,Liverpool,4
39957689,2024-02-20,"Apple iMac 24""",1299.0,1,COMPUTERS,Apple,card,No,Kyle Pearson,MALE,Kingston upon Hull,4
98545100,2024-02-21,MSI Katana GF66,899.99,3,COMPUTERS,MSI,paypal,No,Anthony Franklin,MALE,Manchester,3
27185018,2024-02-22,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,apple_pay,No,Joshua Adams,MALE,Leicester,4
49206661,2024-02-24,Canon PIXMA TR8620a,199.99,1,PRINTERS,Canon,paypal,No,Bradley Huynh,MALE,Nottingham,5
75785925,2024-02-24,Microsoft Surface Pro 9,999.99,1,TABLETS,Microsoft,card,No,Kimberly Campbell,FEMALE,Nottingham,4
84030757,2024-02-25,Jabra Elite 7 Pro,187.06,1,HEADPHONES,Jabra,google_pay,Yes,Randall Riggs,MALE,Kingston upon Hull,5
47612501,2024-02-26,Canon imageCLASS MF264dw,189.99,1,PRINTERS,Canon,paypal,No,Kenneth Lewis,MALE,Manchester,3
58424605,2024-02-26,Apple AirPods Pro (2nd gen),249.0,1,HEADPHONES,Apple,apple_pay,No,Justin Pierce,MALE,Nottingham,2
82921965,2024-02-27,Apple iPhone SE (2022),403.26,1,PHONES,Apple,cash,Yes,John Cline,MALE,Manchester,5
51810269,2024-02-27,Xiaomi Pad 6,399.99,1,TABLETS,Xiaomi,apple_pay,No,Chad Phillips,MALE,Liverpool,3
23097605,2024-02-28,Jabra Elite 7 Pro,199.0,1,HEADPHONES,Jabra,google_pay,No,Mrs. Lisa Leonard,FEMALE,Liverpool,5
10758649,2024-02-28,MSI Katana GF66,899.99,1,COMPUTERS,MSI,qiwi,No,Michael Smith,MALE,Leicester,3
98170623,2024-02-29,Lenovo ThinkPad X1 Carbon,1499.0,1,COMPUTERS,Lenovo,google_pay,No,Angela Gilbert,FEMALE,Nottingham,4
40954615,2024-02-29,"Apple iMac 24""",1221.06,1,COMPUTERS,Apple,google_pay,Yes,Terrence Carpenter,MALE,Liverpool,4
48863636,2024-03-01,Apple iPhone SE (2022),403.26,1,PHONES,Apple,paypal,Yes,Ryan Cameron,MALE,Manchester,4
84507051,2024-03-02,Beats Studio Pro,349.0,1,HEADPHONES,Beats,qiwi,No,Leslie Howell,FEMALE,Manchester,5
01354638,2024-03-03,Dell XPS 13,1299.99,1,COMPUTERS,Dell,paypal,No,Daniel Weaver,MALE,Manchester,3
60560957,2024-03-04,Samsung Galaxy S24 Ultra,1199.99,1,PHONES,Samsung,apple_pay,No,Donna Glover,FEMALE,Nottingham,3
95858579,2024-03-04,Lenovo Tab P12 Pro,699.0,1,TABLETS,Lenovo,qiwi,No,Kerry Sandoval,MALE,Manchester,5
92468450,2024-03-05,Apple iPad Air,599.0,1,TABLETS,Apple,paypal,No,Wayne Freeman,MALE,Southampton,4
66619345,2024-03-07,MSI Katana GF66,899.99,1,COMPUTERS,MSI,google_pay,No,Danielle Jackson,FEMALE,Liverpool,4
96695494,2024-03-07,Nothing Phone (2),599.0,1,PHONES,Nothing,card,No,Barbara Mcdaniel,FEMALE,Leicester,4
57273341,2024-03-08,Samsung Galaxy S24 Ultra,1199.99,1,PHONES,Samsung,paypal,No,Samuel Maddox,MALE,Leicester,5
50145294,2024-03-08,HP Spectre x360,1199.99,1,COMPUTERS,HP,paypal,No,Jasmine Franco,FEMALE,Manchester,4
33014678,2024-03-09,Amazon Fire HD 10,149.99,1,TABLETS,Amazon,qiwi,No,Kevin Anderson,MALE,Liverpool,5
77913784,2024-03-10,Asus ROG Zephyrus G14,1599.0,1,COMPUTERS,Asus,paypal,No,Rodney Baker,MALE,Liverpool,5
60104823,2024-03-10,Nothing Phone (2),599.0,1,PHONES,Nothing,google_pay,No,Sara Sparks,FEMALE,Liverpool,5
62190770,2024-03-12,Bose QuietComfort 45,329.99,1,HEADPHONES,Bose,qiwi,No,Mr. Robert Rogers Jr.,MALE,Leicester,3
84112835,2024-03-12,"Apple iMac 24""",1299.0,1,COMPUTERS,Apple,cash,No,Brian Johnson,MALE,Southampton,4
17480666,2024-03-12,Anker Soundcore Life Q35,129.99,1,HEADPHONES,Anker,qiwi,No,Michael Duncan,MALE,Stoke-on-Trent,4
47541009,2024-03-12,Apple iPad Air,599.0,1,TABLETS,Apple,google_pay,No,Jamie Jones MD,MALE,Manchester,5
14173769,2024-03-13,Amazon Fire HD 10,149.99,1,TABLETS,Amazon,paypal,No,Mark Preston,MALE,Leicester,4
81812691,2024-03-13,Jabra Elite 7 Pro,199.0,3,HEADPHONES,Jabra,google_pay,No,Ebony Carr,FEMALE,Manchester,4
36336395,2024-03-14,Jabra Elite 7 Pro,187.06,1,HEADPHONES,Jabra,paypal,Yes,Alexander Davis,MALE,Manchester,5
61679139,2024-03-15,Apple iPad Air,599.0,1,TABLETS,Apple,paypal,No,Derrick Cole,MALE,Leicester,4
73639749,2024-03-16,Samsung Galaxy S24 Ultra,1127.99,1,PHONES,Samsung,google_pay,Yes,John Villarreal,MALE,Manchester,5
14538407,2024-03-16,Acer Swift 3,699.0,1,COMPUTERS,Acer,google_pay,No,Steven Nelson,MALE,Stoke-on-Trent,4
07183843,2024-03-16,Epson EcoTank ET-2850,299.0,1,PRINTERS,Epson,google_pay,No,John Whitaker,MALE,Manchester,4
29891054,2024-03-17,Bose QuietComfort 45,329.99,1,HEADPHONES,Bose,paypal,No,Katie Clark,FEMALE,Liverpool,5
03557020,2024-03-18,Canon PIXMA TR8620a,199.99,1,PRINTERS,Canon,card,No,Brenda Pittman,FEMALE,Liverpool,5
19531687,2024-03-18,Nothing Phone (2),599.0,1,PHONES,Nothing,google_pay,No,Adam Wilson,MALE,Liverpool,3
81320929,2024-03-19,Samsung Galaxy Tab S9,845.99,1,TABLETS,Samsung,google_pay,Yes,Jeffrey Watkins,MALE,Kingston upon Hull,4
80868910,2024-03-19,Bose QuietComfort 45,329.99,1,HEADPHONES,Bose,card,No,Diane Johnson,FEMALE,Liverpool,5
51734565,2024-03-20,Jabra Elite 7 Pro,199.0,1,HEADPHONES,Jabra,qiwi,No,Steven Gill,MALE,Manchester,3
37951542,2024-03-20,"Apple MacBook Pro 14""",1999.99,1,COMPUTERS,Apple,apple_pay,No,Alan Escobar,MALE,Aberdeen,3
68985752,2024-03-20,Apple iPad Air,599.0,1,TABLETS,Apple,card,No,Manuel Robertson,MALE,Nottingham,4
82509392,2024-03-20,Apple iPad Air,563.06,1,TABLETS,Apple,google_pay,Yes,Andrea Austin,FEMALE,Brighton,5
86027137,2024-03-22,Brother MFC-J4335DW,179.0,1,PRINTERS,Brother,qiwi,No,Mr. William Mcmahon,MALE,Kingston upon Hull,4
19625829,2024-03-22,Bose QuietComfort 45,329.99,2,HEADPHONES,Bose,google_pay,No,Michael Price,MALE,Leicester,5
43437900,2024-03-22,Asus ROG Zephyrus G14,1599.0,1,COMPUTERS,Asus,apple_pay,No,Maria Price,FEMALE,Brighton,3
45462573,2024-03-22,Brother MFC-J4335DW,168.26,1,PRINTERS,Brother,card,Yes,Jeffrey Lewis,MALE,Manchester,3
23045538,2024-03-24,Google Pixel 8 Pro,939.06,1,PHONES,Google,cash,Yes,Patricia Ware,FEMALE,Sheffield,4
03150849,2024-03-25,Jabra Elite 7 Pro,187.06,1,HEADPHONES,Jabra,qiwi,Yes,Bradley Myers,MALE,Manchester,5
30275423,2024-03-25,Sony WH-1000XM5,375.99,1,HEADPHONES,Sony,card,Yes,Randall Castillo,MALE,Manchester,3
97179184,2024-03-26,"Apple iMac 24""",1221.06,1,COMPUTERS,Apple,paypal,Yes,Juan Huerta,MALE,Kingston upon Hull,5
08087744,2024-03-27,Samsung Galaxy Tab A8,216.19,1,TABLETS,Samsung,card,Yes,Bradley Davis,MALE,Manchester,4
10033074,2024-03-27,"Apple iMac 24""",1299.0,1,COMPUTERS,Apple,google_pay,No,Julia Arias,FEMALE,Manchester,5
99934330,2024-03-30,Brother HL-L2350DW,149.99,1,PRINTERS,Brother,google_pay,No,Shelly Velez,FEMALE,Liverpool,5
61180574,2024-03-31,Acer Swift 3,699.0,1,COMPUTERS,Acer,qiwi,No,Amber Gonzalez,FEMALE,Kingston upon Hull,3
36232345,2024-04-01,Canon imageCLASS MF264dw,189.99,1,PRINTERS,Canon,apple_pay,No,Mr. Thomas Wilson,MALE,Manchester,4
99102371,2024-04-02,Epson EcoTank ET-2850,299.0,1,PRINTERS,Epson,google_pay,No,Bryan Miller,MALE,Liverpool,4
47140448,2024-04-02,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,paypal,No,Troy Hatfield,MALE,Leicester,4
49549027,2024-04-05,Apple iPad Air,599.0,1,TABLETS,Apple,card,No,Yvonne Murphy,FEMALE,Sheffield,3
40706917,2024-04-05,Dell XPS 13,1299.99,1,COMPUTERS,Dell,google_pay,No,Jesus Anderson,MALE,Sheffield,4
43563715,2024-04-05,Samsung Galaxy A54,449.0,1,PHONES,Samsung,cash,No,Michael Randall,MALE,Sheffield,3
36895014,2024-04-05,Dell XPS 13,1299.99,2,COMPUTERS,Dell,google_pay,No,Mary Santiago,FEMALE,Leicester,3
40810478,2024-04-06,Lenovo ThinkPad X1 Carbon,1499.0,3,COMPUTERS,Lenovo,card,No,Charles Barnes,MALE,Liverpool,4
76109348,2024-04-07,Xiaomi Pad 6,399.99,1,TABLETS,Xiaomi,paypal,No,Leah Henderson,FEMALE,Manchester,5
27970560,2024-04-07,Brother HL-L2350DW,140.99,1,PRINTERS,Brother,paypal,Yes,David Soto,MALE,Sheffield,4
23796553,2024-04-09,Samsung Galaxy S24 Ultra,1199.99,1,PHONES,Samsung,card,No,Zachary Williams,MALE,Liverpool,3
62489065,2024-04-09,Kyocera ECOSYS P2235dw,199.0,1,PRINTERS,Kyocera,google_pay,No,Amber Pena,FEMALE,Nottingham,4
46767516,2024-04-09,Google Pixel 8 Pro,999.0,1,PHONES,Google,google_pay,No,Marcus Montgomery,MALE,Nottingham,5
71826431,2024-04-12,Asus ROG Flow Z13,1699.99,1,TABLETS,Asus,google_pay,No,Lisa Webb,FEMALE,Manchester,4
67917563,2024-04-12,Jabra Elite 7 Pro,199.0,1,HEADPHONES,Jabra,google_pay,No,Steven Brown,MALE,Manchester,5
89392041,2024-04-12,"Apple iMac 24""",1299.0,1,COMPUTERS,Apple,card,No,Johnny Parsons,MALE,Brighton,3
44312657,2024-04-13,HP Pavilion 15,749.0,1,COMPUTERS,HP,card,No,Reginald Cook,MALE,Liverpool,4
88497365,2024-04-13,Brother MFC-J4335DW,179.0,1,PRINTERS,Brother,google_pay,No,Nathan Holden,MALE,Manchester,4
78607644,2024-04-13,HP Spectre x360,1199.99,1,COMPUTERS,HP,paypal,No,Benjamin Lamb,MALE,Kingston upon Hull,4
52012068,2024-04-13,Epson EcoTank ET-2850,299.0,1,PRINTERS,Epson,card,No,Casey Mcclure,MALE,Liverpool,5
43324804,2024-04-14,"Apple iMac 24""",1299.0,1,COMPUTERS,Apple,card,No,Jeffrey Parker,MALE,Nottingham,4
45395222,2024-04-14,Kyocera ECOSYS P2235dw,187.06,1,PRINTERS,Kyocera,card,Yes,Paul James,MALE,Liverpool,5
25893847,2024-04-15,Jabra Elite 7 Pro,199.0,1,HEADPHONES,Jabra,qiwi,No,Benjamin Campbell,MALE,Leicester,4
95804958,2024-04-15,Lexmark MB3442adw,356.26,1,PRINTERS,Lexmark,google_pay,Yes,Joseph Boyd,MALE,Liverpool,2
41616703,2024-04-16,Shure AONIC 50,299.0,1,HEADPHONES,Shure,google_pay,No,Andrew Allen IV,MALE,Liverpool,4
34644706,2024-04-18,Dell XPS 13,1299.99,1,COMPUTERS,Dell,google_pay,No,Bryan Collier,MALE,Brighton,4
73806370,2024-04-18,Epson WorkForce WF-2930,149.0,1,PRINTERS,Epson,google_pay,No,Matthew Mcbride,MALE,Sheffield,4
12054855,2024-04-19,HP Pavilion 15,704.06,1,COMPUTERS,HP,apple_pay,Yes,Kim Patterson,FEMALE,Nottingham,5
07097058,2024-04-19,HP Pavilion 15,749.0,2,COMPUTERS,HP,apple_pay,No,Steve Silva,MALE,Nottingham,5
28920342,2024-04-19,Asus ROG Flow Z13,1699.99,1,TABLETS,Asus,qiwi,No,Carlos Johnson,MALE,Aberdeen,4
41057810,2024-04-19,Brother HL-L2350DW,149.99,1,PRINTERS,Brother,card,No,Joshua Liu,MALE,Nottingham,5
24212175,2024-04-19,Shure AONIC 50,299.0,1,HEADPHONES,Shure,card,No,David Wilson,MALE,Sheffield,5
60387813,2024-04-20,HP OfficeJet Pro 9015e,215.26,1,PRINTERS,HP,apple_pay,Yes,Alexis Hudson,FEMALE,Sheffield,5
96128183,2024-04-20,Apple iPhone SE (2022),429.0,1,PHONES,Apple,cash,No,Debra Mcmillan,FEMALE,Manchester,3
27448755,2024-04-21,Kyocera ECOSYS P2235dw,199.0,1,PRINTERS,Kyocera,card,No,Megan Kirk,FEMALE,Sheffield,5
29040520,2024-04-22,Dell XPS 13,1299.99,1,COMPUTERS,Dell,google_pay,No,Scott Potter,MALE,Liverpool,4
08812445,2024-04-22,Apple iPhone SE (2022),429.0,1,PHONES,Apple,paypal,No,Michael Oneill,MALE,Manchester,5
78778931,2024-04-22,Epson WorkForce WF-2930,149.0,1,PRINTERS,Epson,paypal,No,Robert Davis,MALE,Manchester,3
29097685,2024-04-23,Amazon Fire HD 10,149.99,3,TABLETS,Amazon,paypal,No,Mark Brown,MALE,Nottingham,4
75495374,2024-04-23,Samsung Galaxy S24 Ultra,1199.99,1,PHONES,Samsung,google_pay,No,Scott Pierce,MALE,Leicester,5
28172185,2024-04-23,Logitech G Pro X Wireless,229.0,1,HEADPHONES,Logitech,card,No,Jonathan Turner,MALE,Manchester,3
96703977,2024-04-23,HP Spectre x360,1199.99,1,COMPUTERS,HP,google_pay,No,Tyler Thompson,MALE,Liverpool,5
21465963,2024-04-24,HP Spectre x360,1199.99,1,COMPUTERS,HP,paypal,No,Elizabeth Small,FEMALE,Manchester,3
99647766,2024-04-25,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,google_pay,No,Tracey Lyons,FEMALE,Manchester,5
21859731,2024-04-26,HP OfficeJet Pro 9015e,229.0,1,PRINTERS,HP,cash,No,Amy May PhD,FEMALE,Sheffield,4
52999666,2024-04-27,Lenovo Tab P12 Pro,699.0,1,TABLETS,Lenovo,card,No,David Jones,MALE,Liverpool,3
98996636,2024-04-28,Epson WorkForce WF-2930,149.0,1,PRINTERS,Epson,paypal,No,William Brown,MALE,Manchester,4
84828880,2024-04-28,HP LaserJet Pro M404dn,216.19,1,PRINTERS,HP,google_pay,Yes,Beth Horn MD,FEMALE,Sheffield,5
46937032,2024-04-28,Amazon Fire HD 10,149.99,1,TABLETS,Amazon,card,No,Daniel Liu,MALE,Southampton,4
18638547,2024-04-29,"Apple iMac 24""",1299.0,1,COMPUTERS,Apple,card,No,Brittany Garcia,FEMALE,Manchester,4
55384957,2024-04-29,Lexmark MB3442adw,379.0,1,PRINTERS,Lexmark,cash,No,William Mendoza,MALE,Leicester,3
76547430,2024-04-29,"Apple iMac 24""",1299.0,1,COMPUTERS,Apple,google_pay,No,Clarence House,MALE,Leicester,4
88445335,2024-04-30,Samsung Galaxy Buds2 Pro,229.99,1,HEADPHONES,Samsung,card,No,Michael Gonzales,MALE,Liverpool,4
74011292,2024-04-30,Lenovo Tab P12 Pro,699.0,1,TABLETS,Lenovo,card,No,Jennifer Haynes,FEMALE,Manchester,4
66782889,2024-05-01,Canon imageCLASS MF264dw,189.99,2,PRINTERS,Canon,card,No,Elizabeth Hill,FEMALE,Kingston upon Hull,4
38390319,2024-05-01,Logitech G Pro X Wireless,229.0,1,HEADPHONES,Logitech,google_pay,No,Janice Casey,FEMALE,Manchester,5
80389941,2024-05-02,Sony Xperia 1 V,1099.0,1,PHONES,Sony,paypal,No,Thomas Lowe,MALE,Leicester,4
09799998,2024-05-02,Samsung Galaxy A54,449.0,1,PHONES,Samsung,card,No,Diane Hurst,FEMALE,Liverpool,4
97232131,2024-05-02,Bose QuietComfort 45,329.99,1,HEADPHONES,Bose,google_pay,No,Nicholas Hoffman,MALE,Manchester,4
93328364,2024-05-02,Acer Swift 3,699.0,1,COMPUTERS,Acer,card,No,Kayla Walton,FEMALE,Leicester,5
65497449,2024-05-04,Sony WH-1000XM5,399.99,1,HEADPHONES,Sony,google_pay,No,Joseph Schneider,MALE,Southampton,4
00444668,2024-05-04,Shure AONIC 50,299.0,1,HEADPHONES,Shure,card,No,George Pratt,MALE,Liverpool,4
00547802,2024-05-04,HP Spectre x360,1199.99,1,COMPUTERS,HP,google_pay,No,Joshua Doyle,MALE,Leicester,4
51560782,2024-05-04,"Apple MacBook Pro 14""",1999.99,1,COMPUTERS,Apple,google_pay,No,Shane Boyle,MALE,Liverpool,5
68840488,2024-05-05,Dell XPS 13,1299.99,1,COMPUTERS,Dell,cash,No,Gregory Diaz,MALE,Liverpool,4
79861168,2024-05-06,MSI Katana GF66,899.99,1,COMPUTERS,MSI,cash,No,Jacob Rodriguez,MALE,Manchester,4
13253936,2024-05-08,Apple iPhone 15 Pro,999.0,2,PHONES,Apple,google_pay,No,Regina Patterson,FEMALE,Liverpool,4
