order_id,order_date,product_name,product_price,quantity,product_category,manufacturer,payment_method,discount_applied,customer_name,customer_gender,customer_city,customer_age,review_score
93131957,2024-01-25,Asus ROG Zephyrus G14,1599.0,1,COMPUTERS,Asus,google_pay,No,Teresa Ball,FEMALE,Edinburgh,47,3
18831207,2024-01-27,Google Pixel 8 Pro,999.0,1,PHONES,Google,qiwi,No,Megan Montes,FEMALE,Edinburgh,33,4
65882351,2024-01-27,Canon imageCLASS MF264dw,189.99,1,PRINTERS,Canon,card,No,Deborah Walker,FEMALE,London,44,3
48732666,2024-01-29,Apple iPhone 15 Pro,999.0,1,PHONES,Apple,card,No,Gail Richardson,FEMALE,London,27,2
58311004,2024-01-30,Bose QuietComfort 45,329.99,1,HEADPHONES,Bose,card,No,Mrs. Ashley Lloyd,FEMALE,London,28,4
88516790,2024-01-31,Anker Soundcore Life Q35,129.99,1,HEADPHONES,Anker,google_pay,No,Linda Stein,FEMALE,Cardiff,28,3
70743364,2024-01-31,Kyocera ECOSYS P2235dw,187.06,2,PRINTERS,Kyocera,qiwi,Yes,Sarah Williams,FEMALE,Edinburgh,36,4
20297817,2024-01-31,Logitech G Pro X Wireless,229.0,1,HEADPHONES,Logitech,apple_pay,No,Christian Rosario,MALE,London,51,3
58117040,2024-01-31,Canon imageCLASS MF264dw,189.99,1,PRINTERS,Canon,paypal,No,Jessica Baldwin,FEMALE,London,41,4
86273947,2024-02-02,Sennheiser Momentum 4,349.99,2,HEADPHONES,Sennheiser,paypal,No,Jacqueline Barnes,FEMALE,Sheffield,27,4
79273664,2024-02-02,HP Spectre x360,1199.99,1,COMPUTERS,HP,google_pay,No,Rebecca Farmer,FEMALE,London,26,4
27740743,2024-02-03,Brother HL-L2350DW,140.99,1,PRINTERS,Brother,google_pay,Yes,Jessica Lopez,FEMALE,Edinburgh,37,3
20092986,2024-02-04,Samsung Galaxy Tab A8,229.99,1,TABLETS,Samsung,google_pay,No,Michael Merritt,MALE,London,40,5
94840865,2024-02-06,Asus ROG Flow Z13,1699.99,1,TABLETS,Asus,card,No,Emily Klein,FEMALE,London,73,3
49411782,2024-02-06,Samsung Galaxy Tab A8,229.99,1,TABLETS,Samsung,card,No,Robin Ford,FEMALE,Edinburgh,50,5
34466506,2024-02-07,Beats Studio Pro,349.0,1,HEADPHONES,Beats,qiwi,No,Whitney Holland,FEMALE,London,40,4
92808904,2024-02-08,Dell XPS 13,1299.99,2,COMPUTERS,Dell,google_pay,No,Misty Wilson,FEMALE,London,31,5
61692305,2024-02-08,HP Spectre x360,1199.99,1,COMPUTERS,HP,qiwi,No,Ashlee Abbott,FEMALE,Cardiff,40,4
12749409,2024-02-08,Logitech G Pro X Wireless,229.0,1,HEADPHONES,Logitech,apple_pay,No,Jeanette Carter,FEMALE,Bristol,36,3
44130206,2024-02-09,Lenovo Tab P12 Pro,699.0,1,TABLETS,Lenovo,cash,No,Karen Williams MD,FEMALE,London,34,4
36748600,2024-02-09,"Apple iPad Pro 12.9""",1099.0,1,TABLETS,Apple,google_pay,No,Donna Delgado,FEMALE,London,46,4
95921174,2024-02-09,HP OfficeJet Pro 9015e,229.0,1,PRINTERS,HP,paypal,No,Michelle Suarez,FEMALE,Cardiff,18,4
85328280,2024-02-10,Beats Studio Pro,328.06,1,HEADPHONES,Beats,card,Yes,Nicole Newton,FEMALE,London,45,3
63231359,2024-02-10,Xiaomi Pad 6,399.99,1,TABLETS,Xiaomi,paypal,No,Elizabeth Campbell,FEMALE,Liverpool,48,3
47977921,2024-02-10,Lenovo ThinkPad X1 Carbon,1409.06,1,COMPUTERS,Lenovo,google_pay,Yes,Jennifer Russo,FEMALE,London,46,5
08956002,2024-02-10,Huawei MatePad Pro,649.0,1,TABLETS,Huawei,google_pay,No,Sarah Meyer,FEMALE,London,21,4
63657340,2024-02-11,Kyocera ECOSYS P2235dw,199.0,1,PRINTERS,Kyocera,google_pay,No,Melissa Montgomery,FEMALE,London,38,5
99726003,2024-02-12,Logitech G Pro X Wireless,229.0,1,HEADPHONES,Logitech,google_pay,No,Julie Gilbert,FEMALE,London,38,3
74529544,2024-02-12,Google Pixel 8 Pro,999.0,1,PHONES,Google,card,No,Suzanne Stewart,FEMALE,Sheffield,27,5
98844944,2024-02-13,Microsoft Surface Pro 9,999.99,1,TABLETS,Microsoft,card,No,Melanie Miller,FEMALE,London,39,5
22856944,2024-02-13,"Apple iPad Pro 12.9""",1099.0,1,TABLETS,Apple,qiwi,No,Tonya Beard,FEMALE,London,35,4
00328531,2024-02-15,Brother HL-L2350DW,149.99,1,PRINTERS,Brother,qiwi,No,Jeffery Weaver,MALE,London,39,3
40696157,2024-02-16,Google Pixel 8 Pro,999.0,3,PHONES,Google,paypal,No,Justin Thomas,MALE,Aberdeen,30,5
55477796,2024-02-16,Apple iPad Air,599.0,1,TABLETS,Apple,card,No,Nathan Morrison III,MALE,Liverpool,44,4
15632944,2024-02-17,Lenovo Tab P12 Pro,699.0,1,TABLETS,Lenovo,card,No,Rebecca Zuniga,FEMALE,Liverpool,18,4
43372751,2024-02-17,Samsung Galaxy Tab S9,899.99,1,TABLETS,Samsung,qiwi,No,Mary Walton,FEMALE,Bristol,29,3
79712774,2024-02-19,Lenovo Tab P12 Pro,699.0,1,TABLETS,Lenovo,qiwi,No,Laura Greene,FEMALE,London,38,3
34875735,2024-02-19,Sony Xperia 1 V,1099.0,1,PHONES,Sony,google_pay,No,Devin Jackson,MALE,Sheffield,43,3
10668122,2024-02-19,Bose QuietComfort 45,329.99,1,HEADPHONES,Bose,card,No,Mr. Ernest Schultz,MALE,London,43,4
78409743,2024-02-19,Lenovo Tab P12 Pro,699.0,2,TABLETS,Lenovo,google_pay,No,Tricia Marshall,FEMALE,Liverpool,25,4
49373523,2024-02-20,Samsung Galaxy Buds2 Pro,229.99,1,HEADPHONES,Samsung,card,No,Jessica Hill,FEMALE,London,36,4
73478713,2024-02-20,Google Pixel 8 Pro,999.0,1,PHONES,Google,paypal,No,Debbie Davis,FEMALE,Sheffield,35,4
42271154,2024-02-21,Samsung Galaxy A54,422.06,1,PHONES,Samsung,apple_pay,Yes,Emma Lambert,FEMALE,Liverpool,34,5
44660000,2024-02-21,"Apple iPad Pro 12.9""",1099.0,1,TABLETS,Apple,qiwi,No,Kimberly Krueger,FEMALE,London,24,5
83166532,2024-02-21,Anker Soundcore Life Q35,129.99,1,HEADPHONES,Anker,paypal,No,Kelsey Morgan,FEMALE,Southampton,41,3
13199883,2024-02-21,Brother MFC-J4335DW,179.0,1,PRINTERS,Brother,google_pay,No,Olivia Holmes,FEMALE,London,27,3
93036092,2024-02-22,Microsoft Surface Pro 9,999.99,1,TABLETS,Microsoft,card,No,Emily Collier,FEMALE,Cardiff,28,4
81729371,2024-02-22,Google Pixel 8 Pro,999.0,1,PHONES,Google,apple_pay,No,Katie Hendricks,FEMALE,London,30,3
64640945,2024-02-23,Anker Soundcore Life Q35,122.19,1,HEADPHONES,Anker,paypal,Yes,Patrick Bullock,MALE,Southampton,28,4
23566736,2024-02-23,HP Spectre x360,1127.99,1,COMPUTERS,HP,apple_pay,Yes,Elizabeth Hughes,FEMALE,Stoke-on-Trent,38,3
01218336,2024-02-24,Samsung Galaxy Tab A8,229.99,1,TABLETS,Samsung,card,No,Gabrielle Parker,FEMALE,Edinburgh,25,4
72032435,2024-02-24,Huawei MatePad Pro,649.0,1,TABLETS,Huawei,card,No,Brianna Lopez,FEMALE,Liverpool,18,4
05669264,2024-02-25,Samsung Galaxy Tab A8,229.99,1,TABLETS,Samsung,paypal,No,Andrea Larson,FEMALE,Liverpool,33,4
82045982,2024-02-27,Acer Swift 3,699.0,1,COMPUTERS,Acer,qiwi,No,Kristen Jones,FEMALE,London,34,3
17622035,2024-02-27,Canon PIXMA TR8620a,199.99,1,PRINTERS,Canon,card,No,Jamie Palmer,FEMALE,London,26,4
49315233,2024-02-27,OnePlus 12,751.99,1,PHONES,OnePlus,qiwi,Yes,Kristina Perez,FEMALE,London,48,5
55461054,2024-02-29,Sony WH-1000XM5,399.99,1,HEADPHONES,Sony,google_pay,No,Diane Mclaughlin,FEMALE,London,51,3
77797476,2024-02-29,Microsoft Surface Pro 9,999.99,1,TABLETS,Microsoft,card,No,Alexa Pierce,FEMALE,Sheffield,42,3
83867088,2024-03-01,Shure AONIC 50,299.0,1,HEADPHONES,Shure,apple_pay,No,Maria Schmidt,FEMALE,London,32,4
46681454,2024-03-02,Sennheiser Momentum 4,349.99,1,HEADPHONES,Sennheiser,card,No,Jenny Blake,FEMALE,Cardiff,40,5
64226880,2024-03-03,Asus ROG Flow Z13,1699.99,1,TABLETS,Asus,google_pay,No,Melissa Cook,FEMALE,Cardiff,30,4
33410470,2024-03-03,Sony Xperia 1 V,1099.0,1,PHONES,Sony,card,No,Jill Scott,FEMALE,London,47,5
46761682,2024-03-04,Kyocera ECOSYS P2235dw,199.0,1,PRINTERS,Kyocera,card,No,Robert Wilson,MALE,Bristol,22,4
59600404,2024-03-04,Amazon Fire HD 10,149.99,1,TABLETS,Amazon,paypal,No,David Lewis,MALE,London,33,4
57423357,2024-03-04,Samsung Galaxy Tab S9,899.99,1,TABLETS,Samsung,card,No,Dana Little,FEMALE,Liverpool,35,5
57917061,2024-03-06,Microsoft Surface Pro 9,999.99,1,TABLETS,Microsoft,card,No,Hannah Sanchez,FEMALE,Bristol,30,4
78539327,2024-03-06,Logitech G Pro X Wireless,229.0,1,HEADPHONES,Logitech,paypal,No,Barbara Kane,FEMALE,London,18,5
16158856,2024-03-07,Brother MFC-J4335DW,179.0,1,PRINTERS,Brother,apple_pay,No,Matthew Martin,MALE,Cardiff,25,4
16414280,2024-03-09,Epson EcoTank ET-2850,299.0,2,PRINTERS,Epson,card,No,Matthew Garcia,MALE,Bristol,34,3
33852232,2024-03-09,Logitech G Pro X Wireless,229.0,1,HEADPHONES,Logitech,qiwi,No,Wesley Harrell,MALE,London,47,4
77792648,2024-03-09,Kyocera ECOSYS P2235dw,199.0,1,PRINTERS,Kyocera,card,No,Cheryl King,FEMALE,Sheffield,18,4
29199877,2024-03-12,Dell XPS 13,1299.99,1,COMPUTERS,Dell,card,No,Sonya Underwood,FEMALE,London,39,4
18466775,2024-03-12,Google Pixel 8 Pro,999.0,1,PHONES,Google,paypal,No,Erin Hines,FEMALE,London,18,4
58123799,2024-03-12,Xiaomi Pad 6,399.99,1,TABLETS,Xiaomi,qiwi,No,Erin Mcbride,FEMALE,London,35,3
45663734,2024-03-12,Bose QuietComfort 45,329.99,1,HEADPHONES,Bose,google_pay,No,Carl Ballard,MALE,London,44,1
11796091,2024-03-12,HP LaserJet Pro M404dn,229.99,1,PRINTERS,HP,google_pay,No,Russell Gardner,MALE,London,42,4
19132273,2024-03-13,Brother HL-L2350DW,149.99,1,PRINTERS,Brother,card,No,Tabitha Martinez,FEMALE,Sheffield,33,5
37676995,2024-03-14,Kyocera ECOSYS P2235dw,199.0,1,PRINTERS,Kyocera,google_pay,No,Stacy Grant,FEMALE,Cardiff,31,3
74363971,2024-03-14,Nothing Phone (2),599.0,1,PHONES,Nothing,cash,No,Sandra Smith,FEMALE,Liverpool,19,5
12197729,2024-03-14,Apple iPhone SE (2022),429.0,1,PHONES,Apple,card,No,Christopher Gross,MALE,London,18,4
57756257,2024-03-16,Apple iPad Air,563.06,1,TABLETS,Apple,google_pay,Yes,Anthony Fisher,MALE,London,40,5
56538007,2024-03-16,OnePlus 12,799.99,1,PHONES,OnePlus,google_pay,No,Tamara Martinez,FEMALE,London,37,5
88637617,2024-03-17,Bose QuietComfort 45,329.99,1,HEADPHONES,Bose,card,No,Anthony Wilson MD,MALE,Liverpool,35,3
47985919,2024-03-17,Samsung Galaxy Buds2 Pro,229.99,1,HEADPHONES,Samsung,qiwi,No,Kara Fleming,FEMALE,Bristol,44,5
30182417,2024-03-17,Apple AirPods Pro (2nd gen),234.06,1,HEADPHONES,Apple,paypal,Yes,Anne Wolfe,FEMALE,London,24,4
61723689,2024-03-19,HP Spectre x360,1199.99,1,COMPUTERS,HP,cash,No,Lee Herrera,MALE,London,33,5
42289821,2024-03-20,HP Spectre x360,1199.99,1,COMPUTERS,HP,qiwi,No,Amanda Sherman,FEMALE,Bristol,48,3
94952711,2024-03-21,Beats Studio Pro,349.0,1,HEADPHONES,Beats,google_pay,No,Betty Chavez,FEMALE,Sheffield,49,4
16423053,2024-03-21,Asus ROG Zephyrus G14,1599.0,1,COMPUTERS,Asus,paypal,No,Sheila Green,FEMALE,London,50,4
60956453,2024-03-21,Apple AirPods Pro (2nd gen),249.0,1,HEADPHONES,Apple,cash,No,Krystal Sullivan,FEMALE,London,30,5
68363666,2024-03-23,Samsung Galaxy A54,449.0,1,PHONES,Samsung,apple_pay,No,Angela Frazier,FEMALE,Sheffield,20,3
03916391,2024-03-24,Samsung Galaxy Tab S9,899.99,1,TABLETS,Samsung,apple_pay,No,Tiffany Coleman,FEMALE,Liverpool,40,4
57905570,2024-03-24,Samsung Galaxy Tab A8,229.99,1,TABLETS,Samsung,qiwi,No,Lauren Brown,FEMALE,London,45,4
43358809,2024-03-24,Lenovo Tab P12 Pro,699.0,1,TABLETS,Lenovo,google_pay,No,David Jennings,MALE,London,34,4
28544968,2024-03-24,HP LaserJet Pro M404dn,229.99,1,PRINTERS,HP,apple_pay,No,Cory Delacruz,MALE,London,25,4
02881935,2024-03-24,Samsung Galaxy Tab S9,899.99,1,TABLETS,Samsung,card,No,Sarah Soto,FEMALE,London,35,4
02642307,2024-03-26,Xiaomi Pad 6,399.99,3,TABLETS,Xiaomi,cash,No,Dana Herring,FEMALE,Bristol,18,3
14359392,2024-03-26,HP OfficeJet Pro 9015e,229.0,1,PRINTERS,HP,qiwi,No,Beth Roberts,FEMALE,Edinburgh,42,4
76470042,2024-03-27,"Apple MacBook Pro 14""",1879.99,1,COMPUTERS,Apple,google_pay,Yes,Rhonda Mason,FEMALE,London,29,4
54067264,2024-03-27,Samsung Galaxy S24 Ultra,1127.99,1,PHONES,Samsung,google_pay,Yes,Beth Young,FEMALE,Edinburgh,52,4
33018874,2024-03-27,Samsung Galaxy Tab S9,899.99,1,TABLETS,Samsung,apple_pay,No,Colton Young,MALE,London,32,4
28403838,2024-03-28,Apple iPhone 15 Pro,999.0,1,PHONES,Apple,google_pay,No,Alec Young,MALE,Liverpool,37,5
51290108,2024-03-29,Xiaomi Pad 6,399.99,1,TABLETS,Xiaomi,paypal,No,Courtney Leon,FEMALE,London,31,4
90292637,2024-03-29,Kyocera ECOSYS P2235dw,199.0,1,PRINTERS,Kyocera,google_pay,No,Jesse Robinson,MALE,London,42,5
91009111,2024-03-30,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,google_pay,No,Amanda Jenkins,FEMALE,London,43,5
98162659,2024-04-01,Apple iPad Air,599.0,1,TABLETS,Apple,card,No,Kathryn Brown,FEMALE,London,18,5
68200909,2024-04-02,Microsoft Surface Pro 9,999.99,1,TABLETS,Microsoft,card,No,Mrs. Stacie Cantrell,FEMALE,Bristol,45,5
28436676,2024-04-03,"Apple MacBook Pro 14""",1999.99,1,COMPUTERS,Apple,google_pay,No,Nancy Logan,FEMALE,Liverpool,57,5
35040842,2024-04-03,Samsung Galaxy Tab A8,229.99,1,TABLETS,Samsung,google_pay,No,Mr. William Dawson MD,MALE,London,22,4
90821752,2024-04-04,Samsung Galaxy Buds2 Pro,229.99,1,HEADPHONES,Samsung,paypal,No,Bobby Barron,MALE,Liverpool,35,4
37863999,2024-04-08,Epson EcoTank ET-2850,299.0,1,PRINTERS,Epson,paypal,No,Marcia Hicks,FEMALE,London,51,3
31092944,2024-04-09,Apple iPad Air,599.0,1,TABLETS,Apple,card,No,Joshua Taylor,MALE,London,36,4
97154198,2024-04-10,HP OfficeJet Pro 9015e,229.0,1,PRINTERS,HP,google_pay,No,Natalie Wright,FEMALE,Sheffield,33,4
63933239,2024-04-10,Logitech G Pro X Wireless,215.26,1,HEADPHONES,Logitech,card,Yes,Victor Reese,MALE,London,33,5
10813997,2024-04-13,Beats Studio Pro,349.0,1,HEADPHONES,Beats,paypal,No,Ashley Blankenship,FEMALE,Liverpool,18,4
39674685,2024-04-13,Logitech G Pro X Wireless,229.0,1,HEADPHONES,Logitech,google_pay,No,Shannon Cole PhD,FEMALE,Edinburgh,18,4
44874148,2024-04-13,Jabra Elite 7 Pro,199.0,1,HEADPHONES,Jabra,card,No,Wayne Taylor,MALE,London,34,4
76719585,2024-04-14,"Apple iPad Pro 12.9""",1099.0,1,TABLETS,Apple,google_pay,No,Kiara Chavez,FEMALE,Cardiff,30,3
21071690,2024-04-14,Brother MFC-J4335DW,179.0,1,PRINTERS,Brother,card,No,Theresa Hernandez,FEMALE,London,45,4
23630079,2024-04-15,Motorola Edge 40 Pro,699.99,1,PHONES,Motorola,google_pay,No,Robert Carter,MALE,London,28,4
30127883,2024-04-16,Google Pixel 8 Pro,999.0,1,PHONES,Google,paypal,No,Shannon Miles,FEMALE,London,31,5
41258392,2024-04-17,HP Pavilion 15,749.0,1,COMPUTERS,HP,google_pay,No,Morgan Frazier,FEMALE,London,46,4
70241907,2024-04-17,Xiaomi Pad 6,399.99,1,TABLETS,Xiaomi,card,No,Natalie Frank,FEMALE,Liverpool,57,3
02296289,2024-04-18,Amazon Fire HD 10,149.99,1,TABLETS,Amazon,cash,No,John Jacobs,MALE,Sheffield,20,3
98677368,2024-04-19,Samsung Galaxy S24 Ultra,1199.99,1,PHONES,Samsung,google_pay,No,Denise Ortega,FEMALE,Stoke-on-Trent,54,4
36320158,2024-04-19,Amazon Fire HD 10,149.99,1,TABLETS,Amazon,qiwi,No,Katherine Macias,FEMALE,Stoke-on-Trent,36,4
89717424,2024-04-20,MSI Katana GF66,899.99,1,COMPUTERS,MSI,apple_pay,No,Diane Schultz,FEMALE,Edinburgh,44,5
69737480,2024-04-20,Samsung Galaxy A54,449.0,1,PHONES,Samsung,google_pay,No,Kelli Bennett,FEMALE,London,33,5
35809487,2024-04-21,Brother HL-L2350DW,149.99,1,PRINTERS,Brother,card,No,Emily Baldwin,FEMALE,London,45,4
28643425,2024-04-21,"Apple iMac 24""",1299.0,1,COMPUTERS,Apple,card,No,Mary Lee,FEMALE,London,43,5
13476090,2024-04-21,Sennheiser Momentum 4,349.99,1,HEADPHONES,Sennheiser,google_pay,No,Alexis Vasquez,FEMALE,London,18,5
06454357,2024-04-21,Microsoft Surface Pro 9,999.99,1,TABLETS,Microsoft,paypal,No,Ashley Ramos,FEMALE,Stoke-on-Trent,19,5
44219864,2024-04-22,"Apple iMac 24""",1299.0,2,COMPUTERS,Apple,qiwi,No,Douglas Jones,MALE,Edinburgh,34,3
19276755,2024-04-22,Microsoft Surface Laptop 5,1099.99,1,COMPUTERS,Microsoft,qiwi,No,Jessica Torres,FEMALE,Liverpool,18,3
27760963,2024-04-23,Kyocera ECOSYS P2235dw,199.0,1,PRINTERS,Kyocera,qiwi,No,Marc Miller,MALE,Bristol,24,5
30114340,2024-04-24,HP Spectre x360,1199.99,1,COMPUTERS,HP,paypal,No,Ronnie Moore,MALE,London,18,5
25542295,2024-04-26,Asus ROG Zephyrus G14,1599.0,1,COMPUTERS,Asus,paypal,No,Pamela Frazier,FEMALE,London,41,5
76127144,2024-04-26,Samsung Galaxy A54,449.0,1,PHONES,Samsung,paypal,No,Connie Smith,FEMALE,London,31,3
39006592,2024-04-27,Epson EcoTank ET-2850,281.06,1,PRINTERS,Epson,google_pay,Yes,Kelly Mendez,FEMALE,London,18,3
09310896,2024-04-28,Lenovo ThinkPad X1 Carbon,1499.0,1,COMPUTERS,Lenovo,google_pay,No,Heather Murphy,FEMALE,Stoke-on-Trent,38,3
40416892,2024-04-28,Lenovo Tab P12 Pro,699.0,1,TABLETS,Lenovo,card,No,Jeanne Allen,FEMALE,London,18,4
45867910,2024-04-28,Canon PIXMA TR8620a,199.99,1,PRINTERS,Canon,apple_pay,No,Jackie Alexander,FEMALE,Aberdeen,47,4
95275505,2024-04-28,Samsung Galaxy Tab S9,899.99,1,TABLETS,Samsung,google_pay,No,Melanie Mcbride MD,FEMALE,London,32,5
85898851,2024-04-29,HP LaserJet Pro M404dn,229.99,1,PRINTERS,HP,apple_pay,No,Kimberly Riley,FEMALE,Liverpool,23,3
35860075,2024-04-29,Samsung Galaxy Tab A8,229.99,1,TABLETS,Samsung,paypal,No,Debbie Mendez,FEMALE,London,25,3
25470192,2024-05-01,Acer Swift 3,699.0,1,COMPUTERS,Acer,google_pay,No,Amy Martinez,FEMALE,London,38,5
85407732,2024-05-01,MSI Katana GF66,899.99,1,COMPUTERS,MSI,paypal,No,Zachary Parker,MALE,Liverpool,46,5
37530679,2024-05-02,Samsung Galaxy Tab A8,229.99,1,TABLETS,Samsung,card,No,Dr. Cory Brown,MALE,London,25,4
16445277,2024-05-02,Apple iPad Air,563.06,1,TABLETS,Apple,google_pay,Yes,Tracy Jacobs,FEMALE,London,24,4
90902024,2024-05-02,MSI Katana GF66,899.99,1,COMPUTERS,MSI,card,No,Susan Romero,FEMALE,London,55,4
75032999,2024-05-02,Asus ROG Flow Z13,1597.99,1,TABLETS,Asus,google_pay,Yes,Bridget Burton,FEMALE,London,58,2
98142729,2024-05-02,Canon imageCLASS MF264dw,189.99,1,PRINTERS,Canon,google_pay,No,Lisa Thompson,FEMALE,Cardiff,22,5
05215508,2024-05-04,Samsung Galaxy A54,449.0,1,PHONES,Samsung,paypal,No,Brittany Gill,FEMALE,London,36,3
